ID	回复回合数	时间数
12081636:12083734 1 0.000000
12050452:12078199 1 0.133333
12050485:12081387 1 0.000000
12050552:12080837 1 0.000000
12051850:12064420 1 0.183333
12052627:12078752 1 0.116667
12054692:12082010 1 0.166667
12055387:12076325 1 1257.466667
12056983:12080528 1 0.383333
12059112:12061794 1 0.000000
12060475:12079605 1 0.183333
12061299:12072342 1 0.000000
12061316:12070063 1 0.000000
12062263:12075412 1 0.000000
12062633:12067464 1 0.566667
12063453:12072116 1 0.100000
12063453:12079855 1 0.000000
12063453:12081940 1 0.066667
12063541:12083311 1 0.000000
12063741:12080206 1 0.000000
12063755:12080526 1 0.000000
12063916:12080837 1 0.250000
12064439:12078064 1 0.000000
12064498:12080250 1 0.000000
12064780:12076116 1 0.000000
12065286:12081566 1 0.966667
12065354:12083593 1 0.000000
12066119:12083311 1 0.000000
12066768:12078478 1 0.000000
12066768:12081049 1 0.100000
12067136:12078909 1 0.000000
12067510:12081588 1 0.000000
12067571:12071060 1 0.000000
12067789:12078893 1 0.000000
12067982:12077411 1 0.183333
12068801:12080336 1 0.316667
12068957:12083701 1 0.466667
12069002:12080261 1 0.116667
12070303:12074455 1 571.350000
12070597:12080636 1 243.500000
12070679:12081969 1 0.000000
12071072:12081103 1 0.000000
12071470:12083266 1 0.566667
12072264:12082972 1 0.000000
12073241:12080383 1 0.083333
12073302:12080162 1 0.000000
12073505:12081085 1 0.400000
12073541:12079600 1 0.000000
12074230:12078261 1 0.116667
12074702:12081177 1 0.000000
12075204:12078260 1 0.000000
12075290:12078334 1 0.000000
12075350:12081170 1 0.000000
12076084:12083526 1 0.000000
12076212:12078051 3 137.200000
12076247:12076894 1 0.633333
12076354:12077416 1 0.083333
12076363:12078060 1 0.000000
12076992:12082618 1 0.283333
12076992:12082754 1 1.366667
12076992:12083072 1 0.733333
12078020:12078342 1 21.333333
12078261:12082291 1 0.216667
12078342:12083500 1 2.216667
12078769:12080651 1 0.000000
12079813:12083785 1 0.150000
12080306:12083937 1 0.800000
12080314:12083616 1 0.316667
12080597:12081109 10 1015.400000
12080651:12083310 1 0.000000
12082096:12083154 1 0.000000
12050059:12080837 1 0.516667
12050758:12078199 1 0.066667
12051528:12080650 1 0.000000
12051562:12081109 1 0.000000
12051618:12078669 1 0.250000
12052046:12075955 1 0.200000
12052323:12082797 1 0.000000
12053566:12074425 1 0.066667
12054692:12076527 7 2530.900000
12054692:12079109 5 1158.816667
12055273:12078235 1 0.000000
12055387:12082446 1 0.250000
12055844:12080535 1 0.000000
12056208:12077759 1 0.000000
12056208:12081625 1 0.233333
12056983:12079396 1 0.283333
12060566:12075969 1 0.183333
12060566:12077267 1 0.000000
12060883:12079205 1 0.000000
12060930:12076903 1 0.000000
12061006:12064130 1 0.000000
12061316:12083124 1 0.000000
12061398:12068542 1 0.116667
12062113:12065755 1 0.733333
12062113:12075910 1 0.683333
12063370:12066886 1 0.150000
12063370:12080747 1 708.000000
12063483:12065641 1 0.000000
12063483:12083525 1 0.483333
12063541:12076212 1 0.000000
12063562:12070727 1 0.000000
12063916:12078752 1 0.200000
12065286:12080110 1 0.150000
12065488:12082319 1 0.083333
12065643:12081368 1 0.000000
12065830:12081011 1 0.150000
12066698:12081109 1 0.000000
12066768:12081039 1 0.250000
12066828:12081472 1 0.266667
12066886:12068234 4 2756.600000
12066886:12079799 1 0.000000
12066932:12079912 1 0.133333
12067038:12083388 1 0.000000
12067272:12083773 1 0.000000
12068829:12083504 1 0.000000
12069214:12081665 1 0.083333
12069231:12082161 1 0.000000
12069563:12081829 1 0.116667
12069984:12083638 1 0.000000
12070203:12074230 1 0.300000
12070754:12080597 1 81.533333
12070768:12080750 1 0.366667
12071738:12080597 1 0.000000
12072094:12083461 1 0.000000
12072160:12076146 1 0.000000
12072182:12082754 1 0.000000
12072450:12082944 1 0.000000
12073041:12079283 1 0.000000
12073241:12081213 2 197.216667
12073541:12081853 1 0.000000
12073541:12082497 1 0.000000
12074163:12077877 1 0.000000
12075490:12080253 1 0.000000
12076074:12076084 1 0.000000
12076212:12078242 1 0.000000
12076575:12079127 1 0.166667
12077075:12081375 1 0.000000
12078336:12079662 1 401.783333
12078752:12081470 1 0.000000
12079044:12082457 1 0.050000
12081959:12083250 1 0.450000
12050029:12080094 1 0.000000
12050772:12080163 1 1.100000
12050821:12071896 1 0.000000
12051461:12081729 1 0.100000
12051602:12081559 1 0.833333
12051641:12079265 1 0.000000
12051850:12080528 1 0.000000
12052323:12068139 1 0.000000
12053566:12061384 1 0.000000
12054112:12078266 1 0.200000
12054692:12076212 1 0.000000
12054692:12078469 1 0.000000
12055387:12081347 1 0.116667
12056208:12071635 1 0.000000
12056208:12078558 1 0.000000
12056208:12083558 1 1.500000
12056506:12068784 1 0.166667
12056506:12079550 1 0.000000
12056983:12082139 1 0.066667
12057319:12076964 1 0.000000
12059825:12060930 1 0.466667
12060780:12069343 1 0.066667
12060780:12071896 1 0.133333
12060863:12079533 1 0.483333
12060906:12079665 1 0.833333
12060930:12078192 1 0.166667
12061139:12079139 1 0.000000
12061384:12075350 1 3.283333
12061706:12083217 1 0.666667
12061969:12066670 1 0.000000
12062639:12074382 1 0.783333
12062639:12076632 1 0.166667
12063541:12082977 1 0.000000
12063566:12081386 1 0.016667
12063741:12063770 1 0.000000
12063770:12075219 1 2101.816667
12064314:12078020 1 270.733333
12064385:12070063 1 0.000000
12064439:12078381 1 0.683333
12066288:12080405 1 0.000000
12066562:12079325 1 0.000000
12066828:12078244 1 0.000000
12066886:12075970 1 0.983333
12067141:12079054 1 0.000000
12067141:12080518 1 0.083333
12067141:12083887 1 9.650000
12067268:12067981 1 0.400000
12067268:12078161 1 10.800000
12067510:12078890 1 0.200000
12067955:12079252 1 0.000000
12067957:12078443 1 0.000000
12068517:12078690 1 0.000000
12068612:12083233 1 0.650000
12068663:12081076 1 0.316667
12068784:12077416 2 42.666667
12068829:12072709 1 0.183333
12069002:12077691 1 0.000000
12069311:12081435 1 0.066667
12070586:12082871 1 0.250000
12070930:12071896 1 0.000000
12071251:12072381 2 159.916667
12071251:12078180 1 0.000000
12071454:12082152 1 0.200000
12071454:12082319 1 0.050000
12071896:12077566 1 382.350000
12072137:12078609 1 0.000000
12072381:12076084 1 0.000000
12073065:12082319 1 1.783333
12073241:12081377 1 0.200000
12073951:12083859 1 0.166667
12074359:12074455 1 58.633333
12074421:12083859 1 16.250000
12074702:12076020 1 0.000000
12075618:12081216 1 124.850000
12075970:12078936 1 0.216667
12076510:12081300 1 1.950000
12076893:12078336 1 0.000000
12076992:12077108 1 1.033333
12076992:12081931 1 2.550000
12076992:12083266 1 0.000000
12077566:12079918 2 423.383333
12078051:12079759 1 0.000000
12078051:12082977 1 0.000000
12078785:12084010 1 0.000000
12079951:12081883 1 0.000000
12080189:12082295 1 0.500000
12080468:12082332 1 0.000000
12080518:12082930 1 0.000000
12080829:12083266 1 0.966667
12081088:12083484 1 0.000000
12051169:12069257 1 0.450000
12051169:12070063 1 0.000000
12051562:12083046 1 0.700000
12051850:12077924 1 0.116667
12052000:12080217 1 0.000000
12052000:12082633 1 0.466667
12052073:12082365 1 85.833333
12052240:12056753 1 0.000000
12052240:12081109 1 0.000000
12052323:12081833 1 0.000000
12052371:12071635 1 0.000000
12053566:12080590 1 0.000000
12054411:12069231 1 0.000000
12054680:12078785 1 0.000000
12054692:12082319 1 0.083333
12054692:12082334 1 7.583333
12055387:12074382 1 38.316667
12055675:12073611 1 0.283333
12056208:12057320 1 0.000000
12057857:12063863 1 0.866667
12058248:12076190 1 0.200000
12060751:12079491 1 0.000000
12061139:12083649 1 0.233333
12061429:12077883 1 0.183333
12061476:12080538 1 0.000000
12062531:12082257 1 0.150000
12062994:12077566 1 0.000000
12063439:12074230 1 0.100000
12063439:12082479 1 0.483333
12063483:12083719 1 0.000000
12063916:12079709 1 0.133333
12064385:12081497 1 0.000000
12064686:12080228 1 0.000000
12065030:12082624 1 0.816667
12065101:12078524 1 0.000000
12065117:12079797 1 0.000000
12066828:12070681 1 0.516667
12066828:12077110 1 0.000000
12066828:12082593 1 0.083333
12067136:12077975 1 0.016667
12067268:12076354 1 0.050000
12067268:12078609 1 0.000000
12067550:12069343 1 0.000000
12067696:12079506 1 0.000000
12067768:12079085 1 0.000000
12068069:12077335 1 0.000000
12068612:12082139 1 0.050000
12068612:12082457 1 0.000000
12068991:12079459 1 0.000000
12069311:12083505 1 0.000000
12069590:12081931 1 0.166667
12070132:12080583 1 0.000000
12071072:12082257 1 3.366667
12071296:12081519 1 0.000000
12071830:12083747 1 0.000000
12071925:12081363 1 0.000000
12071940:12076510 1 0.000000
12072736:12080079 1 0.050000
12073241:12082625 1 0.000000
12073991:12078331 1 0.000000
12074185:12080110 1 0.000000
12074702:12083460 1 0.200000
12075700:12077115 1 0.000000
12075900:12079528 1 0.000000
12076912:12080413 1 0.000000
12076964:12082457 1 0.083333
12078051:12083137 1 0.500000
12078465:12080617 1 0.000000
12079139:12079833 1 0.000000
12079630:12080597 1 0.000000
12079702:12082292 1 0.300000
12079889:12083236 1 57.950000
12080189:12082319 1 2.266667
12080296:12082335 1 0.166667
12080314:12082974 1 0.266667
12080320:12083154 1 0.000000
12081185:12082289 1 0.000000
12050552:12079256 1 0.000000
12050566:12057320 1 0.000000
12050566:12065674 4 2939.183333
12050962:12082231 1 1.400000
12051013:12082300 1 0.183333
12051484:12081709 1 0.100000
12051602:12082516 1 0.000000
12052046:12083351 1 0.000000
12052073:12063674 1 0.000000
12052323:12083892 1 0.466667
12052627:12076174 1 0.166667
12053079:12069590 1 0.116667
12054074:12077979 1 0.000000
12054074:12079109 1 0.266667
12054566:12074066 1 0.000000
12054692:12082004 1 0.000000
12055387:12083887 1 17.883333
12056208:12081969 1 0.000000
12056208:12082267 1 0.216667
12056506:12081194 1 0.000000
12059036:12073476 1 0.000000
12059678:12079470 1 0.000000
12060863:12080058 1 0.000000
12060930:12072065 1 0.350000
12060930:12074992 1 0.000000
12061719:12080617 1 0.000000
12062113:12080536 1 0.166667
12062187:12078050 1 0.000000
12063053:12078478 1 0.200000
12063453:12077110 1 0.000000
12064172:12078164 1 0.000000
12064228:12079553 1 0.000000
12064436:12078379 1 0.050000
12065674:12072342 1 0.216667
12066562:12079484 1 0.000000
12066698:12078408 1 1.266667
12066886:12067106 1 0.000000
12066886:12081574 1 0.150000
12067268:12081231 1 0.000000
12067379:12080756 1 0.216667
12067596:12068784 1 0.166667
12067768:12075040 1 0.000000
12067768:12081969 2 2.550000
12067984:12082896 1 0.000000
12068059:12082977 1 0.166667
12068197:12082231 1 0.100000
12068784:12075490 5 5.266667
12068994:12078331 1 15.816667
12069002:12076919 1 0.000000
12069231:12076962 1 0.466667
12069281:12078201 1 0.000000
12069343:12071251 1 0.050000
12069343:12081085 1 0.083333
12069536:12080538 1 0.000000
12069563:12081317 1 0.000000
12070077:12077741 1 0.116667
12070275:12083008 1 0.000000
12071470:12073600 1 0.000000
12071470:12078267 1 0.000000
12072137:12079867 1 0.116667
12072197:12081734 1 0.333333
12072736:12081518 1 0.000000
12072797:12082100 1 0.000000
12072852:12083179 1 0.000000
12073041:12083791 1 0.000000
12073177:12078376 1 0.000000
12073541:12081039 1 0.000000
12074421:12079833 1 0.000000
12075084:12078199 1 0.083333
12075700:12076020 1 2041.083333
12075969:12077163 1 0.000000
12076247:12083333 1 0.000000
12076827:12080039 1 0.000000
12076992:12082139 1 867.300000
12078235:12081340 1 0.000000
12078336:12081435 1 350.700000
12079044:12081368 1 0.000000
12079586:12083852 1 0.000000
12080133:12083505 1 0.000000
12080590:12081109 1 0.000000
12050575:12080189 1 0.000000
12050962:12059945 1 0.000000
12051135:12061384 1 0.316667
12052323:12083410 1 0.216667
12053566:12067865 1 0.000000
12053566:12073790 1 0.000000
12054112:12078223 1 0.833333
12054723:12081334 1 0.116667
12055387:12080217 1 0.000000
12056208:12079042 1 0.000000
12056208:12083233 1 0.166667
12056753:12078336 1 2006.116667
12057319:12082754 1 0.000000
12058162:12078524 1 878.550000
12058368:12069311 1 0.066667
12059654:12077882 1 0.000000
12060783:12078199 1 0.000000
12060930:12079500 1 0.000000
12061484:12073600 1 0.000000
12061887:12073846 1 0.000000
12062113:12067362 1 0.000000
12062454:12076212 1 0.000000
12062454:12078626 1 0.000000
12062795:12079697 1 0.000000
12063541:12078669 1 0.000000
12063741:12076212 1 0.000000
12064228:12078267 1 0.333333
12065830:12082828 1 0.000000
12066108:12079605 1 160.433333
12066740:12078500 1 0.283333
12066828:12078235 1 0.000000
12066828:12081497 1 0.283333
12066869:12068381 1 0.000000
12066886:12080314 1 0.000000
12067038:12079813 1 0.000000
12067136:12082319 1 0.100000
12067405:12076212 1 0.000000
12067464:12077283 1 219.966667
12068126:12081621 1 1.116667
12068234:12077802 1 0.000000
12068585:12078266 1 0.000000
12068957:12082406 1 0.000000
12069002:12080619 1 0.000000
12069214:12082978 1 1.150000
12069343:12078339 1 0.083333
12069905:12082287 1 0.333333
12070367:12082319 1 0.083333
12070768:12082231 1 0.133333
12070924:12083659 1 60.100000
12071020:12083563 1 0.000000
12071251:12081435 1 0.000000
12071470:12076212 1 0.000000
12072039:12081895 1 0.000000
12072137:12083253 1 0.333333
12072269:12082944 1 0.000000
12072701:12079491 1 0.000000
12072709:12080133 1 0.000000
12073065:12082355 1 0.250000
12073154:12083848 1 0.400000
12073541:12079109 1 0.000000
12074163:12079005 1 0.300000
12074455:12078190 1 0.133333
12074702:12078266 1 0.000000
12074793:12080597 1 0.183333
12075906:12080603 1 95.950000
12075955:12078020 1 0.000000
12075970:12079260 1 0.183333
12076247:12078051 2 915.850000
12076247:12078336 1 262.233333
12076247:12080296 1 0.100000
12076354:12080189 1 0.000000
12076827:12079682 1 123.950000
12076964:12082974 1 0.616667
12076992:12082938 1 0.000000
12077116:12082624 1 0.450000
12077116:12082653 1 0.100000
12077161:12083259 1 0.000000
12078242:12082944 1 0.000000
12078260:12081670 1 0.000000
12078336:12081394 1 0.000000
12078336:12081433 1 1649.183333
12078478:12080296 1 0.100000
12080306:12083012 1 0.000000
12080314:12081833 1 0.000000
12080330:12082944 1 0.000000
12081085:12083519 1 2.366667
12082231:12082332 1 0.550000
12082507:12083356 1 0.000000
12050029:12077473 1 0.200000
12050552:12056654 1 0.116667
12050566:12081446 1 0.150000
12050883:12076296 1 0.250000
12051045:12081018 1 0.000000
12051169:12076174 1 0.183333
12051660:12082653 1 0.133333
12052323:12080383 1 951.566667
12052525:12079220 1 668.816667
12053566:12067696 2 223.416667
12054112:12082417 1 0.000000
12055004:12082335 1 0.183333
12055342:12078940 1 0.000000
12055401:12075040 1 0.350000
12056208:12077741 1 0.183333
12056506:12080062 1 327.916667
12057320:12067768 1 0.000000
12058824:12078994 1 0.633333
12059036:12072709 1 0.200000
12059036:12081078 1 0.000000
12059883:12074230 1 0.183333
12060566:12075684 1 0.000000
12060627:12078478 1 0.066667
12060780:12078161 1 0.000000
12061990:12077161 1 0.000000
12062113:12074132 1 0.000000
12062121:12080415 1 0.000000
12062633:12068784 1 0.166667
12062930:12079439 1 0.000000
12064275:12078909 1 0.000000
12064439:12074230 1 0.100000
12064439:12082289 1 0.000000
12064686:12076510 1 0.000000
12064998:12082980 1 0.000000
12065720:12067268 1 0.000000
12066011:12081967 1 0.000000
12066698:12078047 1 0.000000
12066886:12081085 1 0.150000
12067272:12073611 1 0.000000
12067627:12079414 1 0.000000
12067768:12079283 1 370.183333
12068028:12075438 1 0.083333
12068197:12077883 1 0.000000
12068412:12076020 1 0.000000
12068440:12070665 1 0.000000
12068525:12083154 1 0.000000
12068612:12076174 1 0.183333
12068612:12078101 1 0.000000
12068612:12083098 1 0.000000
12069372:12079929 1 0.000000
12069905:12078379 1 1.116667
12070047:12082593 1 0.116667
12070515:12083409 1 0.000000
12070983:12082139 1 0.050000
12071470:12082661 1 0.200000
12071535:12079504 1 0.000000
12071547:12083394 1 1.016667
12071801:12082333 1 0.000000
12072797:12077783 1 0.000000
12073041:12080253 1 0.000000
12073505:12077075 2 129.100000
12073541:12082853 1 0.100000
12074488:12080730 1 0.000000
12076084:12078047 1 0.000000
12077116:12080518 1 0.266667
12077433:12079069 1 1.166667
12078020:12078164 1 0.000000
12078339:12083680 1 0.483333
12079069:12079375 1 0.000000
12079101:12083200 4 269.350000
12079274:12083073 1 0.000000
12079799:12081213 1 0.000000
12079799:12082196 1 0.000000
12081241:12083679 1 0.183333
12081402:12083154 1 0.000000
12081883:12082401 1 0.000000
12050029:12080386 1 0.000000
12050131:12075969 1 0.000000
12051135:12074488 1 0.283333
12051169:12079277 1 0.366667
12052046:12082231 1 0.233333
12052073:12077566 1 0.016667
12052073:12081563 1 39.666667
12053566:12080583 1 0.000000
12055219:12074230 1 0.000000
12055387:12077483 1 0.316667
12055623:12078654 1 0.266667
12055675:12066886 1 0.000000
12055804:12079429 1 0.000000
12056506:12076164 1 0.000000
12056509:12059925 1 0.050000
12059131:12083236 1 0.000000
12060475:12067362 1 0.000000
12060780:12073179 1 0.000000
12062113:12081230 1 0.000000
12063541:12083454 1 0.600000
12063674:12064686 1 0.400000
12063755:12078735 1 0.000000
12063770:12080852 1 0.016667
12064436:12078902 1 0.133333
12064439:12075350 1 0.933333
12065643:12071896 1 0.000000
12065643:12079796 1 1.550000
12066292:12066886 1 0.000000
12067106:12078292 1 0.783333
12067136:12081187 1 0.116667
12067550:12078161 1 0.000000
12068059:12076368 1 0.116667
12068146:12081109 1 0.000000
12068171:12081402 1 0.000000
12068612:12082944 1 0.250000
12068715:12078331 1 0.000000
12068801:12078199 1 0.083333
12068957:12072116 1 0.116667
12069343:12075412 1 0.183333
12070063:12078260 1 0.000000
12070094:12083563 1 0.000000
12070186:12076809 2 459.400000
12070203:12081625 1 0.516667
12071251:12078844 1 0.466667
12071251:12079016 1 0.000000
12071251:12083854 1 0.133333
12071470:12078625 1 0.000000
12071526:12082598 1 0.000000
12071786:12082025 1 0.000000
12072797:12075179 1 100.866667
12073541:12081231 1 0.000000
12073541:12081359 1 0.000000
12074425:12081954 1 0.000000
12074702:12082653 1 0.133333
12075175:12083274 1 0.000000
12075435:12078376 1 0.216667
12075490:12076020 2 248.483333
12076164:12080189 1 1351.166667
12076218:12078887 1 0.200000
12076510:12082257 1 0.116667
12076992:12082770 1 0.166667
12077268:12083154 1 0.000000
12078376:12081547 1 0.000000
12079437:12083553 1 0.000000
12079813:12083500 1 183.100000
12080704:12082891 1 0.533333
12081085:12083194 1 0.000000
12081625:12081681 1 0.000000
12050009:12071896 1 0.000000
12050566:12063770 1 0.200000
12051135:12067865 1 0.233333
12051461:12076212 1 0.000000
12051618:12079922 1 0.000000
12052323:12074384 1 0.000000
12052323:12082625 1 766.300000
12053182:12081610 1 0.000000
12055363:12074230 1 0.100000
12056288:12079916 1 0.000000
12056983:12079547 1 0.633333
12057029:12074824 1 0.000000
12060192:12076212 1 0.000000
12060566:12074382 1 0.316667
12060780:12079296 1 0.150000
12060783:12077727 1 0.000000
12061476:12063983 1 0.266667
12062113:12081377 1 0.250000
12062121:12076212 1 0.000000
12062121:12079273 1 0.000000
12063370:12082546 1 0.000000
12063566:12078152 1 0.000000
12063566:12078478 1 0.000000
12063566:12083155 1 0.000000
12063642:12078235 1 0.000000
12064655:12080777 1 0.166667
12065101:12072397 1 0.000000
12066562:12080159 1 0.133333
12066768:12080427 1 0.066667
12066768:12082497 1 0.183333
12066828:12078071 1 0.116667
12066828:12082944 1 0.000000
12066886:12078376 1 0.000000
12067106:12081377 1 0.183333
12067179:12069343 7 5.883333
12067268:12078164 1 0.000000
12067272:12076343 1 0.066667
12067405:12082975 1 0.000000
12067495:12074382 1 0.000000
12067620:12076835 1 0.100000
12067755:12081177 1 0.000000
12067984:12081281 1 0.000000
12068093:12076534 1 0.000000
12068585:12081323 1 0.150000
12068612:12076020 1 1.850000
12068612:12079680 1 0.000000
12068612:12083915 1 0.266667
12068801:12082396 1 0.216667
12069002:12081537 1 0.000000
12071251:12078199 1 0.883333
12071940:12076992 1 111.033333
12071957:12078267 1 0.000000
12072182:12082549 1 0.000000
12072463:12076020 1 0.083333
12072797:12075686 1 0.016667
12073335:12078180 1 0.000000
12074172:12074488 1 0.000000
12074230:12074702 1 0.000000
12074425:12075955 1 0.000000
12074702:12081636 1 3.333333
12074863:12079220 1 0.000000
12074980:12078785 1 0.450000
12075044:12076510 1 0.000000
12075118:12078334 1 0.000000
12075970:12081696 1 0.000000
12076020:12079044 1 0.000000
12076084:12083354 1 0.000000
12076835:12076964 1 0.116667
12076992:12079392 1 497.333333
12076992:12082613 1 7.933333
12077075:12082853 1 0.000000
12077116:12083788 1 0.333333
12077566:12080750 1 0.116667
12079620:12081284 1 0.000000
12079620:12082522 1 0.000000
12079699:12083617 1 0.216667
12079788:12083361 1 0.000000
12080314:12081869 1 0.000000
12080314:12083934 1 0.000000
12080330:12082947 1 0.000000
12080583:12082694 1 0.000000
12082627:12082951 1 0.000000
12050009:12078987 1 0.150000
12050513:12078483 1 0.000000
12050758:12078235 1 27.000000
12050821:12057029 1 27.116667
12051618:12077691 1 0.566667
12051850:12082292 1 0.000000
12052371:12081424 1 8.266667
12052371:12082231 1 0.166667
12053566:12069590 1 0.000000
12053566:12072039 1 0.000000
12053566:12075260 1 0.083333
12054074:12067798 1 0.000000
12054074:12082004 1 0.000000
12054074:12082497 1 0.000000
12054508:12080133 1 0.000000
12055401:12081969 1 0.000000
12055675:12076212 1 0.000000
12056208:12082618 1 22.016667
12057029:12067141 1 0.000000
12058824:12078868 1 0.000000
12060780:12080774 1 0.000000
12061139:12066238 1 0.250000
12061995:12076190 1 0.266667
12062335:12079219 1 0.350000
12062959:12068612 1 0.250000
12063370:12083194 1 0.000000
12063541:12071896 1 0.000000
12063541:12078190 1 0.000000
12063916:12081318 1 0.000000
12064167:12079492 1 0.000000
12064167:12082220 1 0.000000
12064780:12083345 1 0.000000
12065286:12080261 1 1176.933333
12065643:12076882 1 0.616667
12065830:12079445 1 0.300000
12066562:12082257 1 0.133333
12066599:12074637 1 0.216667
12066698:12077883 1 0.000000
12066768:12078507 1 0.000000
12066886:12067716 1 0.000000
12067141:12080671 1 0.233333
12067141:12081794 1 0.000000
12067272:12076020 1 0.000000
12067571:12079265 1 0.000000
12067716:12078198 1 0.200000
12067768:12082497 1 0.000000
12067831:12077716 1 0.000000
12068028:12082887 1 0.000000
12068412:12082944 1 0.000000
12068585:12077802 1 0.016667
12068612:12079039 1 0.400000
12069002:12077552 1 0.000000
12069229:12082168 1 0.000000
12069452:12076912 1 0.000000
12070132:12083677 1 0.000000
12071251:12081264 1 0.233333
12071454:12082321 1 0.116667
12071940:12081546 1 0.133333
12072344:12083563 1 0.000000
12073065:12081833 1 0.000000
12073852:12074767 1 0.133333
12074146:12079496 1 0.000000
12074634:12083841 1 0.000000
12074702:12082335 1 0.233333
12075138:12076218 1 0.450000
12075261:12081085 1 0.000000
12076373:12081453 1 0.000000
12076435:12080602 1 0.283333
12076519:12078261 1 0.150000
12076992:12082457 1 224.350000
12076992:12083389 1 0.000000
12076992:12083548 1 0.316667
12077116:12079914 1 0.133333
12077427:12083154 1 0.000000
12078051:12080268 1 0.266667
12078242:12082139 1 0.050000
12078261:12081021 1 0.000000
12078654:12080597 1 0.000000
12080352:12083763 1 0.000000
12080590:12083651 1 0.000000
12050069:12079728 1 0.416667
12051603:12070937 1 0.000000
12051618:12082684 1 361.333333
12052046:12080489 1 0.000000
12052136:12079593 1 0.000000
12052323:12067486 1 0.000000
12052323:12074382 1 137.250000
12052323:12076020 1 0.000000
12052323:12076632 1 0.183333
12055363:12071060 1 0.216667
12055675:12082977 1 0.283333
12055717:12082457 1 0.000000
12055844:12075686 1 0.000000
12056208:12080995 1 0.033333
12056506:12079085 1 0.000000
12056983:12079574 1 0.200000
12057320:12063453 1 0.000000
12057433:12081219 1 933.350000
12060627:12078035 1 0.000000
12060863:12081333 1 0.000000
12061139:12081833 1 0.000000
12061316:12078630 1 0.000000
12062113:12079575 1 0.333333
12062113:12081213 1 0.000000
12063479:12069343 1 0.066667
12063541:12082045 1 0.250000
12064169:12074488 1 0.750000
12065286:12079016 1 0.000000
12065286:12082401 1 168.133333
12065643:12065887 1 0.000000
12065674:12076050 1 0.150000
12065830:12076212 1 0.000000
12066373:12080189 1 0.000000
12066766:12071896 1 0.000000
12066886:12077416 13 1968.666667
12066886:12080924 1 0.000000
12066987:12082944 1 0.000000
12067013:12082893 1 0.250000
12067038:12081281 1 0.000000
12067136:12081829 1 0.133333
12067141:12080217 1 0.000000
12067303:12079220 1 0.000000
12067716:12083156 1 0.000000
12067768:12080551 1 0.100000
12068517:12079011 1 0.000000
12068612:12080518 1 0.133333
12068829:12073177 1 0.000000
12068829:12082684 1 0.000000
12069311:12078047 1 0.183333
12069351:12079266 1 0.000000
12069583:12082578 1 0.000000
12069590:12080518 1 0.200000
12070032:12083579 1 0.316667
12071251:12078680 1 0.233333
12071470:12083587 1 0.816667
12072797:12082944 1 0.200000
12073041:12079951 1 0.000000
12073541:12079261 1 0.250000
12073541:12080875 1 0.000000
12074003:12075928 1 367.183333
12074382:12074425 1 0.000000
12074634:12077552 1 0.000000
12075261:12075970 1 0.000000
12075412:12078199 1 0.066667
12075490:12082495 1 447.150000
12076174:12078242 1 0.200000
12076212:12081748 1 0.000000
12076519:12079701 12 550.900000
12077075:12082497 1 0.000000
12077566:12082355 1 0.350000
12078089:12080189 2 920.750000
12078191:12081084 1 1995.033333
12078312:12080330 1 0.400000
12080314:12081231 1 0.000000
12081574:12083828 1 0.000000
12081748:12083505 1 0.000000
12050029:12080405 1 0.183333
12050772:12079179 1 0.000000
12050821:12076527 1 0.000000
12050871:12079569 1 0.000000
12050883:12081621 1 0.000000
12051169:12080405 1 52.516667
12051418:12078831 1 0.133333
12051618:12076212 1 0.000000
12051850:12082457 1 0.000000
12052000:12081834 1 0.000000
12052323:12063134 1 0.000000
12052323:12081465 1 0.166667
12052617:12067154 1 0.000000
12053566:12071079 1 0.000000
12054692:12073179 1 0.116667
12054970:12077075 1 0.000000
12055342:12075873 1 0.000000
12056506:12064231 1 0.100000
12056753:12074488 1 1657.483333
12056753:12081416 1 0.083333
12059832:12081085 1 0.000000
12060780:12066886 1 0.000000
12060930:12064686 1 0.000000
12060930:12069343 1 237.450000
12061367:12079062 1 0.250000
12061384:12074382 1 0.000000
12063483:12082257 1 0.066667
12063916:12079256 1 9.600000
12064169:12066753 1 0.000000
12064228:12076212 1 0.000000
12064549:12068957 1 0.000000
12065643:12077052 1 0.116667
12066463:12071840 1 0.000000
12066562:12080468 1 0.933333
12067106:12080730 1 0.000000
12067106:12083791 1 0.000000
12067141:12078605 1 0.116667
12067179:12076116 2 578.750000
12067268:12079248 1 0.000000
12067303:12079252 1 0.000000
12067865:12082231 1 0.000000
12068018:12081076 1 0.000000
12068093:12080678 1 0.000000
12068267:12076513 1 0.000000
12068784:12074702 1 0.133333
12068801:12069343 1 0.066667
12068801:12071639 1 0.200000
12068801:12072116 1 0.100000
12068801:12082096 1 0.000000
12069046:12076212 1 0.000000
12069046:12078805 1 0.000000
12069132:12071940 1 98.700000
12069563:12082593 1 0.283333
12070516:12076519 1 0.733333
12070580:12083383 1 0.000000
12070761:12083362 1 0.000000
12070930:12080465 1 0.000000
12071454:12082150 1 0.566667
12072797:12076020 1 1481.766667
12072797:12079877 1 0.350000
12073065:12082183 1 0.000000
12073541:12078650 1 6.166667
12074172:12076084 1 0.000000
12074384:12079220 1 1372.066667
12076020:12080651 1 0.000000
12076146:12076174 1 219.966667
12076164:12076510 1 0.966667
12076992:12082257 1 107.866667
12077877:12078336 1 0.000000
12078339:12080617 1 0.083333
12079620:12082231 1 0.166667
12079702:12083117 1 0.000000
