room_id	MAX(live_id)
2389	1567158689696549
2390	1567158809883615
2391	1567159351059048
2392	1567159573946750
2393	1567161019883380
2394	1567160240396770
2395	1568562180015797
2396	1567160727151178
2397	1567160749868449
2398	1567161398422401
2399	1567161450308032
2400	1567161458512697
2401	1567161794736471
2402	1567184967728203
2403	1567162503908543
2404	1567162688657231
2405	1567162944441242
2406	1567163031892828
2407	1567163177124231
2408	1567163240644693
2409	1567163367045057
2410	1567169273275792
2411	1567163561222252
2412	1567163739938040
2413	1567163755700787
2414	1567163776545582
2415	1567586055400389
2416	1567164151496347
2417	1567165106748003
2419	1567165326419157
2420	1567165404155806
2421	1568394943843999
2422	1567165544382366
2423	1568064516079621
2424	1567538732032227
2425	1567166369529814
2426	1567166391143785
2427	1567166524314417
2428	1567167054038640
2429	1567167183453197
2430	1567167519255607
2431	1567690595567791
2432	1567168089620380
2433	1567178378042605
2434	1567168474348979
2435	1567170174744503
2436	1567168871702269
2437	1567168937986609
2438	1567169345650296
2439	1567169374047554
2440	1567169821764810
2441	1567170063737612
2442	1567170357657450
2443	1568306162637305
2444	1567170897146947
2445	1567632775572627
2447	1568768710155627
2448	1567171849322883
2449	1567172635613833
2450	1567171876135047
2451	1567171905539404
2452	1567172483808392
2453	1567368571281644
2454	1567585938311582
2455	1568849804257579
2456	1567536968090413
2457	1567173975535626
2458	1567174401828122
2459	1567261037290813
2460	1567183057455797
2461	1567175475644179
2462	1567259003275993
2463	1567175662643810
2464	1567175812610089
2465	1567175916420064
2466	1567176308339657
2467	1567176481662577
2468	1567775881799705
2469	1567177242845825
2470	1567177284964737
2471	1567177544191359
2472	1567873560278264
2473	1567177679519560
2474	1567177697989845
2475	1567177899075346
2476	1567177901496520
2477	1567178216354421
2478	1568775133865810
2479	1567178624999890
2480	1567179035305362
2481	1567178793268089
2482	1567179030742442
2483	1567179134219153
2484	1567179535511205
2485	1567179246220394
2486	1567179248939564
2487	1567179345411862
2488	1567179499716908
2489	1567179818991389
2490	1567179839207536
2491	1567180121407502
2492	1568822844342112
2493	1567180454187464
2494	1567180662168303
2495	1567180671919642
2496	1567180947245993
2497	1567181139282145
2498	1567181215474468
2499	1567181348638379
2500	1567622416671158
2501	1567182616040489
2502	1567181631381428
2503	1567181833328113
2504	1567181958676989
2505	1567182041286645
2506	1567267472628641
2507	1567182555744653
2508	1567182576095354
2509	1567602483798787
2510	1567182784783774
2511	1567182841768380
2512	1567183114806495
2513	1568336826367157
2514	1567183243092774
2515	1567183278593226
2516	1567519148075604
2517	1567750261886794
2518	1567321794724749
2519	1567183645518320
2520	1567362500057936
2521	1567183768033180
2522	1567284789533123
2523	1567183912569124
2524	1567183946415643
2525	1567986253752200
2526	1567184280022069
2527	1567184512860904
2528	1567184514128641
2529	1567184584961081
2530	1567185252279240
2531	1567185631629793
2532	1567185764660808
2533	1567186260664754
2534	1567613588847381
2535	1568497413410524
2536	1567187273587474
2537	1567187674174009
2538	1567187800768227
2539	1567202018554275
2540	1567188299514002
2541	1567188628357459
2542	1567188918569654
2543	1567189080268844
2544	1567281279500671
2545	1567189745070247
2546	1567303446148051
2547	1567190169225441
2548	1567191441824966
2549	1567190450645121
2550	1567190455664802
2551	1567200645802822
2552	1567190936449173
2553	1567191241862720
2554	1567729229881728
2555	1567207780121852
2556	1568134758702627
2557	1567191638026999
2558	1567191899251456
2559	1567192233260524
2560	1567445216922546
2561	1567199219505762
2562	1567193488710805
2563	1567193165846237
2564	1567193355817628
2565	1567193419109358
2566	1567193468724170
2567	1567290260553975
2568	1567291127392512
2569	1567240041372250
2570	1567364383053685
2571	1568579198354514
2572	1567194696831657
2573	1567194904050300
2574	1567194956943517
2575	1567195024335684
2576	1567195026909414
2577	1567203483738956
2578	1567195453012029
2579	1567195481443132
2580	1567262399687916
2581	1567195881859461
2582	1567195999203127
2583	1567196304861086
2584	1567196351255255
2585	1567518603823183
2586	1567196495843286
2587	1567199449229346
2588	1568854339435812
2589	1567210671058870
2590	1567547300728481
2591	1568587351097639
2592	1567197244210989
2593	1567197305702901
2594	1567289433108576
2595	1567197463528514
2596	1567197485715224
2597	1567197544916561
2598	1567197557388116
2599	1567447861043775
2600	1567635922727244
2601	1567198625943086
2602	1567456899873114
2603	1567198970543001
2604	1567199001459535
2605	1567323609163619
2606	1568131545384186
2607	1567199220531992
2608	1567199567024491
2609	1567202120966358
2610	1567199687612778
2611	1567199702692721
2612	1567205606149934
2613	1568326663491284
2614	1567366811684151
2615	1568525633072904
2616	1567643481595940
2617	1567200961023815
2618	1567201005806808
2619	1567201122559103
2620	1567201366185772
2621	1567201409796836
2622	1567247159025390
2623	1567201614244324
2624	1567201761549327
2625	1567202038654286
2626	1567202116224398
2627	1567251749471628
2628	1567202304907540
2629	1567202347823940
2630	1567202594760919
2631	1567209697680087
2632	1567202822875044
2633	1567202902150839
2634	1567203502014059
2635	1568066475975070
2636	1568940172955109
2637	1567203326066250
2638	1567895620554295
2639	1567247936843954
2640	1567203770653641
2641	1567593780056678
2642	1567203838899795
2643	1567203899509563
2644	1567204039127524
2645	1567204373859244
2646	1567204883333785
2647	1567204469707417
2648	1567204668334346
2649	1567204711051350
2650	1567204745019374
2651	1567204902639033
2652	1567204855414318
2653	1567204926046550
2654	1567209938443446
2655	1567728586813453
2656	1567205345643002
2657	1567205379207910
2658	1567205398124718
2659	1567205448030732
2660	1567287541120449
2661	1567265881756315
2662	1567205965219937
2663	1568580581212707
2664	1567206180567371
2665	1567206330502008
2666	1567206401903331
2667	1567206591257176
2668	1567206899092262
2669	1567278288406543
2670	1567211260362600
2671	1567223338053279
2672	1567250568339516
2673	1567208190469331
2674	1567208198036872
2675	1567239317366067
2676	1567463717476101
2677	1567287294733797
2678	1567209564486350
2679	1568245745300880
2680	1567305498223310
2681	1567209764174218
2682	1567210542149288
2683	1567297939938005
2684	1567465324908134
2685	1568240287400005
2686	1567403485553197
2687	1567464196127242
2688	1567241048348187
2689	1567210500364667
2690	1567212294206321
2691	1567652909802654
2692	1567210714759164
2693	1567210858601954
2694	1567284228877275
2695	1567211058911902
2696	1567379320282340
2697	1567211206999530
2698	1567211471916091
2699	1567300275031181
2700	1567211954021478
2701	1567262826077745
2702	1567220436543105
2703	1567212634438281
2704	1567212731927308
2705	1567213019946374
2706	1567360963123857
2707	1567213136119380
2708	1567213143568241
2709	1567213158337489
2710	1568817384235195
2711	1567213531455840
2712	1567265211571577
2713	1568689367075816
2714	1567213941928068
2715	1567290469622069
2716	1567214776231297
2717	1567215005123568
2718	1567215177819077
2719	1567215478001564
2720	1568414630399964
2721	1567215582424584
2722	1567215611840098
2723	1567215864365424
2724	1567215908206346
2725	1567216287147764
2726	1567216574025903
2727	1567284161857400
2728	1567453547848334
2729	1567216944915300
2730	1567254816426346
2731	1567554229495016
2732	1567730046621635
2733	1567217645622479
2734	1567221126151832
2735	1567218194944974
2736	1567218209148626
2737	1567218467241832
2738	1567218506142081
2739	1567218826978260
2740	1567412538372374
2741	1567219060020107
2742	1567466443891274
2743	1567243360256024
2744	1567220041579246
2745	1567220404604357
2746	1567220652404043
2747	1567225698129494
2748	1567641359928336
2749	1567221003898328
2750	1567221138464188
2751	1567223522078506
2752	1567221761860515
2753	1567222005411780
2754	1567222095106496
2755	1567222279371824
2756	1567222853517081
2757	1567224420620033
2758	1567224503193088
2759	1567225523776373
2760	1567225860803605
2761	1567225896323793
2762	1567225930245248
2763	1567227603913096
2764	1567226675081402
2765	1567228431949496
2766	1567233669435398
2767	1567316102039159
2768	1567228328492588
2769	1567542666173506
2770	1567232703569807
2771	1567229978035793
2772	1567230234593866
2773	1567234474106606
2774	1567261080690379
2775	1567269330336894
2776	1567231133676365
2777	1567231134979018
2778	1567231397911745
2779	1567547091032986
2780	1567750441097427
2781	1567233237535308
2782	1567233354527099
2783	1567233931495743
2784	1567234467413056
2785	1567352319482894
2786	1567234681713433
2787	1567235247460288
2788	1567235864716393
2789	1567235878077145
2790	1567236731903074
2791	1567236784279060
2792	1568677725327201
2793	1567236944639160
2794	1567351845834894
2795	1567236983367900
2796	1567237116767801
2797	1567369827374662
2798	1567289959773116
2799	1567239596868974
2800	1567239152973443
2801	1567238878963882
2802	1567238912491241
2803	1567239036011670
2804	1567239336197453
2805	1567239514838682
2806	1567239689431710
2807	1567239832256733
2808	1568846280927671
2809	1567240265956822
2810	1567240491278104
2811	1567240520973621
2812	1567364805941406
2813	1567369970037386
2814	1567241312059298
2815	1567241401429999
2816	1567373749304777
2817	1567242528127576
2818	1567253546742651
2819	1567242802379419
2820	1567242938975765
2821	1567243805804949
2822	1567243811606866
2823	1568639440710053
2824	1567244203121644
2825	1567244302877219
2826	1567244416634087
2827	1567244486089527
2828	1567244512384279
2829	1567244729168895
2830	1567244986957490
2831	1567248007204270
2832	1567245375153789
2833	1567245391368549
2834	1567245924484158
2835	1567246150942852
2836	1567246198608840
2837	1567246255521293
2838	1567246325141167
2839	1567246385755683
2840	1567246483300476
2841	1567304249153955
2842	1567247377420431
2843	1567247612696063
2844	1567247625386102
2845	1567683648711229
2846	1567248290332993
2847	1567248306607937
2848	1567248510572070
2849	1567248557543291
2850	1567248880755950
2851	1567264173701074
2852	1567248973770165
2853	1567284889643304
2854	1567249364280790
2855	1567249463560011
2856	1567249863037721
2857	1567250041433383
2858	1567250177661302
2859	1567250264326670
2860	1567250472004966
2861	1567250566305230
2862	1567250833006451
2863	1567251105522240
2864	1567297268460606
2865	1567251481708610
2866	1567251505010407
2867	1567251646725708
2868	1567251790975903
2869	1567251803436955
2870	1567252197146323
2871	1567252237193589
2872	1567252879698850
2873	1567252943618913
2874	1567253270622657
2875	1567253380985293
2876	1567272825824638
2877	1567254016818456
2878	1567253822894235
2879	1567275664294621
2880	1567370753027538
2881	1567253879547565
2882	1567254034004872
2883	1567258316628245
2884	1567339160278446
2885	1567283781663507
2886	1567254363572858
2887	1567254743480520
2888	1567885780674607
2889	1567254907192435
2890	1567254944821534
2891	1567255181755754
2892	1567255214716515
2893	1567267999436250
2894	1567255334295511
2895	1567255386887969
2896	1567255550093514
2897	1568444339204230
2898	1567256170970985
2899	1567256304900079
2900	1567776671091196
2901	1567256678089418
2902	1567633963841595
2903	1567258133889400
2904	1567256932792879
2905	1567257010218748
2906	1567586371263051
2907	1567257418497238
2908	1567257565600339
2909	1567257620127275
2910	1567257957834883
2911	1567258085014185
2912	1567258475945075
2913	1567259008623630
2914	1567259659300693
2915	1567259779144305
2916	1568724573695038
2917	1567260019567264
2918	1567261215318776
2919	1567260247974659
2920	1567260850143616
2921	1567260889387446
2922	1567261220463191
2923	1567261333897145
2924	1567261400150563
2925	1567270752618580
2926	1567261541105482
2927	1568025586315109
2928	1567261674622721
2929	1567261720228271
2930	1567262147811209
2931	1567313120567597
2932	1567262634882364
2933	1567262694386456
2934	1567262707143811
2935	1567263241597374
2936	1567263401359314
2937	1567263477049443
2938	1567274045881610
2939	1567735741193636
2940	1567264233891809
2941	1567264266037717
2942	1567264393678061
2943	1567373968846662
2944	1567264486978963
2945	1567779305663844
2946	1567618409838733
2947	1567295214271881
2948	1567265243743054
2949	1567729486589715
2950	1568046216432869
2951	1567265556333570
2952	1567265663687317
2953	1567361286419861
2954	1567266140873939
2955	1567266567530830
2956	1567266742052026
2957	1567267047271227
2958	1567267292267474
2959	1567267548188050
2960	1567267929755733
2961	1567267937522135
2962	1567268531326518
2963	1567268558602977
2964	1567268804679335
2965	1567359981987537
2966	1567269209859028
2967	1567269218313411
2968	1568759304142577
2969	1567440027348123
2970	1567431314628369
2971	1567528826553291
2972	1567269792672965
2973	1567272696851431
2974	1567269957939319
2975	1567270071395001
2976	1567771283822508
2977	1567270400849405
2978	1567270451696944
2979	1567270736457391
2980	1567270840871195
2981	1567271366304701
2982	1567271417792835
2983	1567271517140615
2984	1567271732997974
2985	1567315731006792
2986	1567271969207158
2987	1567272191488991
2988	1567360750404414
2989	1567275214600679
2990	1567273160441552
2991	1567273192380722
2992	1567273220486098
2993	1567273265372832
2994	1567273307430379
2995	1567273638023690
2996	1567421688862033
2997	1567276728990559
2998	1567273829825491
2999	1567273923428622
3000	1567274032268573
3001	1567363402901485
3002	1567275225449035
3003	1567275191486598
3004	1567275406678236
3005	1567275479218305
3006	1567327428278148
3007	1567334239757239
3008	1567276196322783
3009	1567276302864667
3010	1567276663617413
3011	1567277059153599
3012	1567277162908684
3013	1567277258114134
3014	1567277282298915
3015	1567277852750695
3016	1568308348385718
3017	1568669865825812
3018	1567277972210769
3019	1567278459345034
3020	1567325895769326
3021	1567524009382098
3022	1567278534481287
3023	1567386353407544
3024	1567281402156426
3025	1567278989344352
3026	1567279213594792
3027	1567279438191747
3028	1567279575195535
3029	1567766655118034
3030	1567684476140721
3031	1567280300063405
3032	1567280443753375
3033	1568632285056342
3034	1567545478012785
3035	1568571819146384
3036	1567280752809874
3037	1567280792482646
3038	1567281277847872
3039	1567281538851002
3040	1567281580708696
3041	1567281717272736
3042	1567281718775468
3043	1567282120165840
3044	1567282449505264
3045	1567282440646670
3046	1567283232205357
3047	1567439476896028
3048	1568056883240872
3049	1567620519301817
3050	1567283237226137
3051	1567327211121603
3052	1567283497682699
3053	1567283562843843
3054	1567368096089454
3055	1568591094691037
3056	1567284180010353
3057	1567285000389172
3058	1567286165718166
3059	1567330706241896
3060	1568322831215914
3061	1567285168006449
3062	1567285192759959
3063	1567285449400705
3064	1567285674346660
3065	1567285786688248
3066	1567285797470191
3067	1567285831222535
3068	1568895487216184
3069	1567288753646260
3070	1567291681123271
3071	1567286218757185
3072	1567286319964899
3073	1567287856824877
3074	1567286483682949
3075	1567286571263315
3076	1567286602485592
3077	1567799269763260
3078	1567619012909589
3079	1567336848674333
3080	1567504509446779
3081	1567287374715373
3082	1567334500255714
3083	1567287769279901
3084	1567389689929233
3085	1567287585746070
3086	1567289179108781
3087	1567374114504200
3088	1567288318472994
3089	1567289135325375
3090	1567289255352258
3091	1567289318607525
3092	1567289341103776
3093	1568222533180091
3094	1567707174770374
3095	1567338759049232
3096	1567289777389152
3097	1567289784001155
3098	1567289966442877
3099	1567292108067095
3100	1567290220010778
3101	1567290437758550
3102	1567370783078255
3103	1567290999339323
3104	1567467106029669
3105	1567291330356264
3106	1568905600656031
3107	1567380535500972
3108	1567291640492749
3109	1567294429317513
3110	1568409567099329
3111	1567291870512830
3112	1567947995189842
3113	1567293234045083
3114	1567292374997190
3115	1568238688858746
3116	1567292778934970
3117	1567727330709469
3118	1567328513863876
3119	1567292809789025
3120	1567704425726663
3121	1567383858223153
3122	1568488631297841
3123	1567293088798681
3124	1567293201147800
3125	1567293235093173
3126	1567297820857189
3127	1567293423704522
3128	1567293851097287
3129	1567519834349555
3130	1567294698469142
3131	1567450778899761
3132	1567294794144730
3133	1568325204164080
3134	1567294992850674
3135	1567295840838416
3136	1567295885557625
3137	1567449368472762
3138	1567296063753474
3139	1567376929090137
3140	1567390487158849
3141	1567372360361956
3142	1567296567507820
3143	1567296798683503
3144	1567296974982099
3145	1567297002165781
3146	1567297324180888
3147	1567393097328534
3148	1567297879295992
3149	1567297933909688
3150	1568514081910585
3151	1567299021385735
3152	1567298250347540
3153	1567298371308875
3154	1567298559974189
3155	1567464994673692
3156	1567351922859381
3157	1567730372330314
3158	1567300131073565
3159	1567299851401021
3160	1567300024691370
3161	1567300149220973
3162	1567648718050934
3163	1567300599537709
3164	1567300748423916
3165	1567300781582231
3166	1568160144764044
3167	1567301293557601
3169	1567301273588920
3170	1567517884152783
3171	1567301665989361
3172	1567301976777355
3173	1567302018974019
3174	1567304011555611
3175	1567302296888456
3176	1567356753445436
3177	1567459549133572
3178	1567318487684233
3179	1567303638038377
3180	1567475829099136
3181	1567304145784814
3182	1567549683924787
3183	1567304428440477
3184	1567305031897012
3185	1567317752735012
3186	1567305607054602
3187	1567306003419599
3188	1567460622154479
3189	1567370354398602
3190	1567517971328901
3191	1567382827599345
3192	1567516151504012
3193	1567306803040282
3194	1568898055798000
3195	1567307073856169
3196	1567307254916563
3197	1567347518149028
3198	1567478317250932
3199	1567386035518477
3200	1567308183256536
3201	1567308451246440
3202	1567308498799260
3203	1567308607602257
3204	1567335204000385
3205	1567345591339722
3206	1567309712596346
3207	1567309844480509
3208	1567309912821930
3209	1567314003304774
3210	1567310597180454
3211	1567310987747501
3212	1567310999320517
3213	1567311437978977
3214	1567986603037693
3215	1567312413502905
3216	1567312505972688
3217	1567312559078617
3218	1567312601301658
3219	1567313578988785
3220	1567313759302721
3221	1567314313112576
3222	1567385554338819
3223	1567315518877681
3224	1567553111017296
3225	1568453406295234
3226	1567382290666500
3227	1568523627725541
3228	1567316586360525
3229	1567316679262061
3230	1567316916811140
3231	1567317224826237
3232	1567317381272612
3233	1567317540195791
3234	1567318253083316
3235	1567318354227480
3236	1567318571278827
3237	1567319460776039
3238	1567319554698529
3239	1567320477397051
3240	1567320352983159
3241	1567340352644117
3242	1567320665371980
3243	1567320718542817
3244	1567320857879116
3245	1567321381389962
3246	1567361769296415
3247	1567322181868287
3248	1567322797187013
3249	1567322883391743
3250	1567323116248991
3251	1567323616068914
3252	1567323682916067
3253	1567358574005419
3254	1567488258736731
3255	1567324043166280
3256	1567324408539551
3257	1567324497260290
3258	1567324730719544
3259	1567324738048802
3260	1567324781077983
3261	1567325202887651
3262	1567694503031116
3263	1567376254515871
3264	1567498115004324
3265	1567326448820580
3266	1567326624023126
3267	1567326769155740
3268	1567326919748636
3269	1567438520459159
3270	1567327926780631
3271	1567337283395331
3272	1567332751726114
3273	1567379755684448
3274	1567625889867215
3275	1567328584617370
3276	1567620314469982
3277	1567328971420566
3278	1567417493102079
3279	1567368616242014
3280	1567329525321409
3281	1567436480064521
3282	1567539588042066
3283	1567329784938951
3284	1567364178480189
3285	1567330191832180
3286	1567330284917225
3287	1567330741220346
3288	1567330936895485
3289	1567330937898531
3290	1567331433083081
3291	1567331807354922
3292	1567331885260047
3293	1567361679453459
3294	1567332374326013
3295	1567332502701274
3296	1567332606368940
3297	1567332753357686
3298	1567332994733558
3299	1567333166328720
3300	1567989608502035
3301	1567333395285043
3302	1567333653554325
3303	1568029954226281
3304	1567333824809690
3305	1567333878619352
3306	1567334514367938
3307	1567334764365044
3308	1567556404002393
3309	1567338899041523
3310	1567335141027763
3311	1567335172778492
3312	1567348985639682
3313	1567455080767324
3314	1567525669909611
3315	1567335954484780
3316	1567336736088268
3317	1567337392599035
3318	1567337403533863
3319	1567337725094807
3320	1567337794602840
3321	1568329681989386
3322	1567337950219135
3323	1567338008739080
3324	1567338119475090
3325	1567558404082153
3326	1567632551251457
3327	1568705811137613
3328	1567557640308773
3329	1567338877455245
3330	1567775306775553
3331	1567338903280313
3332	1567779164864717
3333	1567339573786756
3334	1567339675037950
3335	1567339749621897
3336	1567340503012057
3337	1567339947095165
3338	1567340029960736
3339	1567365466949666
3340	1567340525094331
3341	1567341568654023
3342	1567341139833759
3343	1567341142938025
3344	1567341179554408
3345	1567341202181402
3346	1567345491215216
3347	1567341282870602
3348	1567341423584067
3349	1567580263068970
3350	1568364163556499
3351	1567364110565989
3352	1567426507421275
3353	1567342140011599
3354	1568467417042645
3355	1567342389860501
3356	1567342541488136
3357	1567342547734399
3358	1567342659297896
3359	1567342964539963
3360	1568731876721001
3361	1567423614771554
3362	1567618412157557
3363	1567343609021253
3364	1567343892649313
3365	1567344292572328
3366	1568866203234110
3367	1567687495568220
3368	1567344692781370
3369	1568093059424808
3370	1567361784351793
3371	1567345150441937
3372	1567345120682422
3373	1567647544162893
3374	1567345466248135
3375	1567363678026505
3376	1567345559383170
3377	1567345947217845
3378	1567346384619149
3379	1567455980916362
3380	1567346926797075
3381	1567346990118736
3382	1567347584735507
3383	1567347756680787
3384	1567347811060950
3385	1567347987115725
3386	1567348009207380
3387	1567348161086610
3388	1567348254202554
3389	1567348596682980
3390	1567348604140239
3391	1567976020186028
3392	1567348654638878
3393	1568265798108034
3394	1568905423072059
3395	1567360929329924
3396	1567349383944505
3397	1567349571364882
3398	1567349619860367
3399	1567349666369886
3400	1567349783588221
3401	1567350007394854
3402	1567350111479129
3403	1567350293191205
3404	1567350454460917
3405	1567350560857851
3406	1567975697262257
3407	1567350855978488
3408	1567378302767313
3409	1567370822061638
3410	1567351083318325
3411	1567351389844672
3412	1568877330218368
3413	1567352337816597
3414	1567352371803226
3415	1567352692922120
3416	1568498384157146
3417	1567426003877371
3418	1567352867629166
3419	1567353086485954
3420	1567353494212931
3421	1567353269145425
3422	1567353497377219
3423	1567929508872471
3424	1567558387876225
3425	1567354824158600
3426	1567354567941901
3427	1567354596145147
3428	1567355922883919
3429	1567360077689373
3430	1567356497339075
3431	1567362345807532
3432	1567356957120460
3433	1567357033425557
3434	1567357197714049
3435	1567357342493172
3436	1567357536256034
3437	1567663346743480
3438	1567357791674947
3439	1567358100821230
3440	1567508946927902
3441	1567358774530185
3442	1567367458197311
3443	1567358827204456
3444	1567358851669125
3445	1567359156422039
3446	1567359238997099
3447	1567359408186336
3448	1567359620577998
3449	1567359718075126
3450	1567359858186868
3451	1567359848117974
3452	1567360015905809
3453	1567360107696522
3454	1567360188894011
3455	1567378067970638
3456	1567360450744510
3457	1567360710219323
3458	1567360821690910
3459	1567360788970919
3460	1567360934117847
3461	1568663532757598
3462	1567361097339541
3463	1567361103435951
3464	1567361270279119
3465	1568330419512205
3466	1567361288288689
3467	1567361297340652
3468	1567361545005073
3469	1568808347070623
3470	1567361661918700
3471	1567361706609462
3472	1567361727447801
3473	1567488827667080
3474	1567361870169874
3475	1567361927461612
3476	1567362139279114
3477	1567363514655386
3478	1567362321285565
3479	1567362330156417
3480	1567363507907411
3481	1567362493225382
3482	1567362502006672
3483	1567362556071511
3484	1567362722530895
3485	1567362740620534
3486	1567362826650662
3487	1567362908815209
3488	1567363271190332
3489	1567363282602212
3490	1567363323789687
3491	1567363361418916
3492	1567363761177545
3493	1567375905512523
3494	1567364214539886
3495	1567364269622772
3496	1567551852994371
3497	1567364415950583
3498	1567364596530261
3499	1567364759074209
3500	1567364919567644
3501	1567365018491164
3502	1567365210069982
3503	1567365128369101
3504	1567365347114813
3505	1567365377853389
3506	1567365439326422
3507	1567365485875376
3508	1567365668977771
3509	1567365715276285
3510	1567365881861142
3511	1567365975844790
3512	1567366031695062
3513	1567366352957171
3514	1567425060636032
3515	1567366386117934
3516	1567366526817671
3517	1567366577889578
3518	1567366709969187
3519	1567366734545130
3520	1567366766896280
3521	1567366793255203
3522	1567869075873962
3523	1567366963192990
3524	1567475284947657
3525	1567367313429926
3526	1567367363906243
3527	1567375197284359
3528	1567367464274992
3529	1567367523356250
3530	1567367607889746
3531	1567367610295810
3532	1567367701059533
3533	1567367729157864
3534	1567367736636199
3535	1567367809769396
3536	1567367843165028
3537	1567367895873769
3538	1567457140784237
3539	1567368235432037
3540	1567368334140499
3541	1568173347918969
3542	1567368392873070
3543	1567368777299820
3544	1567500951174444
3545	1567369181318905
3546	1567369343844222
3547	1567369435221344
3548	1567369592616475
3549	1567373970678062
3550	1567369951761120
3551	1567369972092903
3552	1567370161871074
3553	1567370303685981
3554	1567714283582166
3555	1567370630081804
3556	1567370756198383
3557	1567394603361662
3558	1567741655721368
3559	1567370904687499
3560	1567371118285882
3561	1567371220618143
3562	1567371274448646
3563	1567371274678887
3564	1567371461639147
3565	1567456715553489
3566	1567371485098133
3567	1567371584891719
3568	1567477715711593
3569	1567371650940285
3570	1567371875761214
3571	1567619601613128
3572	1567371971990292
3573	1567372227892899
3574	1567460983530064
3575	1567372356166751
3576	1567372563679269
3577	1567982444828404
3578	1567372611496447
3579	1567372805366214
3580	1567372899563974
3581	1567372942317138
3582	1567669222700844
3583	1567373249095903
3584	1568315614826202
3585	1567373162995064
3586	1567373203458304
3587	1567373389976399
3588	1567373419111116
3589	1567373510378334
3590	1567373561389460
3591	1567373650089317
3592	1567373751144632
3593	1567542426301786
3594	1567374122247903
3595	1567374125366091
3596	1567374360168051
3597	1567374140016359
3598	1567374157860302
3599	1567638779245520
3600	1567374537686713
3601	1567374553292804
3602	1567374809778610
3603	1567374844867556
3604	1567555513319552
3605	1567374910673237
3606	1567375037296020
3607	1567375068611399
3608	1567375115915227
3609	1567375132222265
3610	1567375135926738
3611	1567407558592051
3612	1567375227199864
3613	1567375243832138
3614	1568642188332684
3615	1567375297805948
3616	1567824471507147
3617	1567375404569697
3618	1567378506344996
3619	1568502529542708
3620	1567375734844763
3621	1567448097685085
3622	1567375790152856
3623	1567375814722738
3624	1567375830738987
3625	1567375952816302
3626	1567376077937700
3627	1567376159637847
3628	1567376324618040
3629	1567376344020166
3630	1567376390239590
3631	1567383482072381
3632	1567389793773896
3633	1567376703180735
3634	1567376721437232
3635	1568927474442877
3636	1567377214088944
3637	1567377342435511
3638	1567377415754549
3639	1567867939073437
3640	1567377809070618
3641	1567377902635062
3642	1567377999829429
3643	1567378162877795
3644	1568454848139546
3645	1568220055168186
3646	1568205436120384
3647	1567378345824180
3648	1567523727708512
3649	1567378721226284
3650	1567378783307104
3651	1567712800989429
3652	1567378969948898
3653	1567379136835760
3654	1567379176421725
3655	1567379344247561
3656	1567379559697956
3657	1568826565795026
3658	1567379692110028
3659	1567379875978414
3660	1567421267125594
3661	1567379900743601
3662	1567381578498964
3663	1567379909934875
3664	1567881716968621
3665	1567380002898410
3666	1567380286310311
3667	1567380467779019
3668	1567380479480073
3669	1567381587981823
3670	1567380988062705
3671	1567380998093584
3672	1567469880244570
3673	1567381348922187
3674	1567381677675967
3675	1567381538344238
3676	1567384914347865
3677	1567381699675356
3678	1568201325138055
3679	1567381723657932
3680	1567381725774200
3681	1567381768720067
3682	1567381809755946
3683	1567381865173764
3684	1567382049944566
3685	1567382054376874
3686	1567382122153892
3687	1567382169973594
3688	1568763873006078
3689	1567382598773714
3690	1567382656757155
3691	1567383290019046
3692	1567382819266037
3693	1567383016707063
3694	1567383110534948
3695	1567383209477919
3696	1567383235607418
3697	1568848313885132
3698	1568754374751798
3699	1567383567427236
3700	1567383770517175
3701	1567383926502853
3702	1567383932776724
3703	1567384433242344
3704	1567472493806829
3705	1567384499063903
3706	1568856596308517
3707	1567384682159337
3708	1567384831009640
3709	1567385030132878
3710	1567449896197709
3711	1567479853882249
3712	1567385257674918
3713	1567385311754389
3714	1567385379547948
3715	1567821982153450
3716	1567385425620908
3717	1567385690511314
3718	1567385902016656
3719	1567385981045738
3720	1567386127295447
3721	1567424718458377
3722	1567435974992121
3723	1567638465455769
3724	1567387098106268
3725	1567387192095922
3726	1567387439704911
3727	1567387474741744
3728	1567387901020252
3729	1567468606529145
3730	1567388088936204
3731	1567719616689274
3732	1567391835524977
3733	1567839510698593
3734	1567388776898124
3735	1567388885251627
3736	1567388965223799
3737	1567389020673378
3738	1567389794733940
3739	1567532676693695
3740	1567389611533845
3741	1567390039358103
3742	1567635111118253
3743	1567390629364112
3744	1567390964347148
3745	1567391229298292
3746	1567391309768342
3747	1567564106734996
3748	1567391917806832
3749	1567391625070366
3750	1567391771655216
3751	1567392088235495
3752	1567392515505307
3753	1567392597834586
3754	1567481345265173
3755	1567393300742496
3756	1567571245867554
3757	1567472635634081
3758	1567394127123790
3759	1567394320538476
3760	1567394552352597
3761	1567394931269825
3762	1568393366403309
3763	1567395443886077
3764	1567395373410330
3765	1567395675082490
3766	1567482089577557
3767	1567395921761763
3768	1567395982925313
3769	1567885417213112
3770	1567398293513831
3771	1567399977045356
3772	1567400404452817
3773	1567400659965059
3774	1567497692553867
3775	1567401514693596
3776	1567732683246582
3777	1567402524208133
3778	1567402588224396
3779	1567402910406746
3780	1567403064949557
3781	1567403079977853
3782	1567403298359665
3783	1567513868855350
3784	1567754966083505
3785	1567403610445117
3786	1567529868466200
3787	1567404223159856
3788	1567404552865588
3789	1567404996539701
