uid	 有效聊天数12124245	1 
12126161	2 
12126929	2 
12126569	2 
12126393	2 
12125874	2 
12104942	1 
12120052	2 
12124720	2 
12117535	1 
12124418	1 
12125913	1 
12110455	2 
12126364	2 
12124096	1 
12124884	1 
12127090	1 
12124951	2 
12118673	2 
12127131	1 
12124924	1 
12125022	1 
12125892	1 
12124461	1 
12116297	2 
12127097	2 
12111943	1 
12126340	2 
12126928	1 
12126163	2 
12127214	1 
12125260	1 
12126039	2 
12125759	1 
12127091	1 
12126508	1 
12125523	1 
12124239	2 
12074230	1 
12126363	2 
12126401	2 
12123746	2 
12125624	2 
12126914	1 
12124140	2 
12126832	2 
12117948	1 
12126426	1 
12124701	1 
12124908	2 
12126018	2 
12118091	2 
12123796	1 
12124468	1 
12125623	2 
12126597	2 
12125657	1 
12093682	1 
12126302	1 
12124242	2 
12124326	4 
12125617	2 
12124192	1 
12124672	2 
12125757	1 
12124782	2 
12124497	2 
12120519	2 
12122300	1 
12115726	2 
12126634	1 
12125603	2 
12127178	1 
12125054	4 
12127032	2 
12127192	1 
12118158	1 
12124484	1 
12125294	2 
12124660	1 
12126828	1 
12124682	1 
12125135	2 
12123662	1 
12126406	4 
12124350	2 
12127001	1 
12126979	1 
12125835	2 
12126631	1 
12126321	2 
12127007	1 
12119090	2 
12123991	1 
12125532	1 
12126135	2 
12125522	2 
12126704	3 
12126908	2 
12126033	1 
12124244	2 
12125148	1 
12126856	2 
12115850	1 
12116197	1 
12124638	2 
12126252	1 
12124436	2 
12126848	2 
12113763	1 
12126774	1 
12124458	2 
12123703	1 
12108568	2 
12126253	3 
12126976	2 
12124650	1 
12125001	1 
12126203	1 
12127230	1 
12121701	1 
12126890	3 
12126102	2 
12124102	1 
12126011	1 
12126042	1 
12125496	1 
12126076	2 
12126594	1 
12126306	2 
12126829	2 
12124469	1 
12127068	2 
12121894	1 
12118050	1 
12050575	1 
12120876	1 
12127217	1 
12127085	2 
12124456	2 
12125434	2 
12124533	1 
12125798	2 
12126249	1 
12126553	2 
12050744	1 
12125951	1 
12123718	2 
12126564	2 
12127235	1 
12119891	1 
12127185	2 
12124265	1 
12123262	2 
12124491	2 
12124241	3 
12123707	1 
12127159	2 
12126788	1 
12125204	1 
12124230	3 
12124492	1 
12126534	1 
12119178	2 
12125764	1 
12125409	1 
12123775	2 
12126907	2 
12125594	3 
12124450	1 
12125564	2 
12126932	5 
12126140	2 
12126443	1 
12124180	1 
12093061	1 
12114316	2 
12124699	1 
12125859	1 
12125375	1 
12114854	2 
12124516	4 
12126087	3 
12127024	2 
12125160	1 
12124252	2 
12124027	1 
12126650	2 
12124264	2 
12126202	1 
12126532	1 
12126665	1 
12126153	1 
12125498	2 
12126555	4 
12120232	1 
12124344	4 
12127197	1 
12126586	1 
12124695	2 
12127191	1 
12118787	2 
12112513	1 
12124267	2 
12119135	2 
12124819	2 
12124717	1 
12125793	1 
12123733	2 
12125252	1 
12126491	2 
12127138	1 
12127186	1 
12125132	1 
12122076	2 
12127047	1 
12127144	2 
12127021	1 
12126826	2 
12120297	2 
12126098	1 
12126675	1 
12124559	2 
12126851	1 
12125315	1 
12126551	1 
12120482	2 
12123170	1 
12118821	1 
12118226	1 
12126759	2 
12125202	1 
12124531	1 
12118337	2 
12118433	1 
12124611	1 
12125543	1 
12112406	1 
12126982	2 
12124970	2 
12125446	3 
12125166	1 
12125024	1 
12117807	1 
12125885	2 
12126468	1 
12119503	1 
12125171	1 
12125932	1 
12124208	1 
12127017	1 
12119571	1 
12124802	1 
12120035	2 
12126246	2 
12122171	1 
12126992	2 
12125142	1 
12127066	2 
12126899	2 
12114137	1 
12126350	4 
12124062	2 
12124591	1 
12120050	1 
12126463	4 
12126883	4 
12117660	1 
12124179	2 
12127190	1 
12124415	2 
12123561	1 
12126248	2 
12121381	1 
12126118	2 
12125660	1 
12106879	1 
12121514	1 
12126998	1 
12124786	2 
12124901	1 
12125896	1 
12124405	2 
12125006	1 
12126877	1 
12120616	2 
12124936	1 
12125057	1 
12126530	2 
12124234	1 
12125848	3 
12126451	2 
12126103	1 
12125583	1 
12126708	3 
12126374	1 
12124863	1 
12126235	2 
12127041	1 
12126869	4 
12118783	1 
12126292	1 
12122529	1 
12126486	1 
12124881	1 
12125503	1 
12126574	1 
12122483	1 
12124681	1 
12125213	1 
12117726	1 
12124954	1 
12120661	1 
12123833	1 
12124443	1 
12127092	2 
12125787	1 
12124772	1 
12125998	2 
12125959	1 
12126084	2 
12124628	4 
12126721	2 
12095354	1 
12125089	1 
12126319	1 
12112541	1 
12091182	2 
12126359	4 
12124423	1 
12124465	2 
12122081	2 
12123134	2 
12124368	1 
12124885	2 
12126446	2 
12126427	3 
12126750	2 
12065715	3 
12124997	1 
12124251	1 
12125091	2 
12126226	1 
12126254	1 
12125587	3 
12120698	1 
12125910	1 
12127117	1 
12125511	2 
12118024	1 
12119067	2 
12125640	2 
12125851	2 
12124447	2 
12126399	2 
12127208	1 
12127073	2 
12124530	1 
12126238	1 
12127231	1 
12125182	1 
12125098	1 
12125963	1 
12118358	1 
12126288	2 
12126741	2 
12126893	2 
12126633	2 
12126278	1 
12126797	2 
12124407	1 
12125974	2 
12127177	1 
12125807	2 
12118674	2 
12123206	2 
12124613	1 
12124645	1 
12125030	1 
12126768	1 
12105248	2 
12124336	3 
12103018	1 
12125723	1 
12126952	1 
12126518	2 
12124876	1 
12125271	2 
12127063	2 
12123872	2 
12114371	1 
12125869	1 
12124342	2 
12125342	1 
12126110	2 
12126515	1 
12126187	1 
12121764	1 
12118075	1 
12126711	3 
12126547	3 
12126557	2 
12126777	2 
12125979	1 
12125829	1 
12126176	1 
12126405	1 
12125014	2 
12126965	3 
12124482	2 
12124575	2 
12124826	1 
12124254	2 
12124829	2 
12113855	2 
12125581	2 
12122689	1 
12124171	2 
12127115	1 
12125480	2 
12122326	2 
12127038	2 
12127046	2 
12124690	2 
12123691	1 
12126889	1 
12122443	2 
12124785	1 
12125785	3 
12065674	4 
12122335	1 
12124094	1 
12107393	2 
12124734	1 
12125948	2 
12119510	2 
12125530	1 
12125461	1 
12124834	1 
12124082	2 
12127108	1 
12126148	3 
12124729	1 
12124257	1 
12119042	2 
12126652	1 
12124678	1 
12125020	1 
12071940	1 
12120245	1 
12126930	2 
12124806	1 
12126818	2 
12127206	1 
12127027	2 
12124018	2 
12125373	2 
12126933	1 
12124787	3 
12125395	1 
12125750	1 
12127133	1 
12124669	1 
12119882	1 
12121840	1 
12127142	1 
12126571	1 
12126692	2 
12127020	2 
12125231	2 
12116232	1 
12126223	2 
12126268	2 
12126247	2 
12125048	1 
12126475	1 
12126867	1 
12124481	2 
12126602	2 
12125195	1 
12125760	1 
12127219	1 
12125933	1 
12124988	1 
12126937	1 
12126453	2 
12126177	1 
12124777	1 
12076020	1 
12124642	1 
12125394	1 
12124871	2 
12125828	1 
12124893	2 
12126981	1 
12117335	2 
12125872	2 
12127052	1 
12124817	1 
12125729	1 
12126798	3 
12127019	2 
12124200	1 
12126397	3 
12126567	1 
12126625	2 
12126026	1 
12119427	2 
12125967	2 
12126155	2 
12124139	1 
12126729	1 
12127100	2 
12126478	2 
12126918	2 
12120887	1 
12125615	3 
12124687	2 
12127064	1 
12126688	3 
12126572	1 
12112552	2 
12121882	2 
12126909	1 
12126726	1 
12117633	1 
12126300	2 
12124625	1 
12126085	1 
12126293	2 
