ID	回复回合数	时间数
12030577:12118336 1 0.066667
12030577:12118496 8 18.450000
12030577:12118979 1 0.083333
12030577:12119302 1 0.000000
12030577:12120108 1 0.000000
12030580:12101723 1 0.000000
12030580:12111238 1 0.000000
12030580:12113968 8 8.500000
12030580:12114289 2 17.216667
12030580:12115272 1 0.116667
12030580:12116073 1 0.000000
12030580:12116238 1 0.000000
12030580:12116551 1 0.000000
12030580:12116556 1 0.000000
12030580:12118010 1 0.000000
12030580:12118483 1 16.200000
12030580:12118816 1 0.250000
12030580:12118840 1 0.066667
12030580:12119772 1 0.000000
12030583:12113965 1 0.000000
12030583:12115269 10 129.400000
12030583:12117842 1 0.000000
12030583:12119769 1 0.000000
12030583:12120262 1 0.000000
12030585:12110434 1 0.000000
12030585:12120095 1 0.000000
12030602:12109605 1 0.000000
12030602:12114279 1 1.516667
12030602:12114760 10 12.483333
12030625:12116540 1 0.000000
12030625:12120060 2 50.900000
12030641:12114240 6 17.650000
12030641:12117784 2 9.633333
12030641:12118779 1 1.666667
12030641:12119561 1 0.466667
12030659:12116626 1 789.800000
12030659:12116965 2 37.183333
12030659:12118249 10 18.516667
12030659:12118404 1 0.000000
12030667:12119535 1 5.283333
12030668:12062494 1 175.933333
12030668:12119534 1 0.000000
12030741:12111238 1 0.000000
12030745:12110274 1 0.000000
12030749:12111385 1 0.000000
12030750:12112513 1 92.400000
12030756:12103657 2 24.633333
12030767:12112507 1 0.000000
12030767:12115085 1 0.183333
12030786:12113448 3 909.366667
12030790:12112792 1 367.100000
12030797:12115045 1 0.083333
12031715:12117348 1 0.000000
12031723:12115901 1 13.266667
12032045:12116368 2 16.933333
12032508:12116878 2 310.183333
12032796:12117884 1 1387.450000
12033188:12119269 1 588.783333
12035123:12117642 1 0.000000
12035169:12117931 1 140.233333
12035516:12115329 1 29.433333
12035938:12114907 9 39.250000
12037912:12114540 1 9.183333
12038684:12117467 1 0.000000
12039531:12116465 1 0.000000
12040195:12114830 1 1.566667
12040237:12116730 1 488.616667
10000:12030664 1 2917.616667
10000:12030821 1 2921.200000
10000:12030977 1 2918.716667
10000:12030982 1 4231.816667
10000:12031304 1 4239.566667
10000:12031460 1 4234.116667
10000:12031470 1 2916.783333
10000:12031620 1 4242.433333
10000:12031627 1 4246.050000
10000:12031778 1 2910.333333
10000:12031784 1 4242.950000
10000:12031787 1 4236.816667
10000:12031953 1 2922.350000
10000:12032110 1 4246.516667
10000:12032113 1 2923.766667
10000:12032261 1 2918.933333
10000:12032593 1 2914.483333
10000:12032749 1 4233.616667
10000:12032754 1 4244.316667
10000:12032760 1 2932.016667
10000:12032909 1 4248.350000
10000:12033399 1 2919.983333
10000:12033430 1 2912.833333
10000:12033550 1 2912.600000
10000:12033589 1 4239.733333
10000:12033725 1 2922.350000
10000:12033882 1 4227.983333
10000:12034033 1 4237.150000
10000:12034039 1 4229.116667
10000:12034049 1 2917.450000
10000:12034208 1 4224.516667
10000:12034355 1 2914.433333
10000:12034365 1 2914.700000
10000:12034372 1 4230.583333
10000:12034396 1 4235.283333
10000:12034848 1 2921.166667
10000:12035171 1 4232.250000
10000:12035644 1 2909.883333
10000:12035654 1 4225.183333
10000:12035805 1 4247.116667
10000:12035811 1 4224.783333
10000:12035980 1 4231.266667
10000:12036144 1 4235.000000
10000:12036294 1 4242.100000
10000:12036304 1 2919.550000
10000:12036620 1 4241.266667
10000:12036933 1 4227.833333
10000:12036943 1 2928.000000
10000:12037100 1 4250.366667
10000:12037103 1 2910.216667
10000:12037133 1 2918.250000
10000:12037423 1 2926.583333
10000:12037426 1 2916.450000
10000:12037752 1 2925.916667
10000:12037899 1 4242.916667
10000:12038076 1 2924.000000
10000:12038222 1 4235.133333
10000:12038392 1 2931.700000
10000:12038394 1 2916.416667
10000:12038548 1 4239.350000
10000:12038549 1 2929.500000
10000:12038715 1 2911.966667
10000:12038872 1 4230.266667
10000:12038875 1 2914.866667
10000:12038882 1 4232.400000
10000:12038906 1 2923.700000
10000:12039190 1 4245.883333
10000:12039195 1 4243.333333
10000:12039198 1 2919.850000
10000:12039678 1 2919.183333
10000:12040166 1 4233.533333
10000:12040171 1 4240.116667
10000:12040321 1 2908.383333
10000:12040331 1 4235.633333
10000:12040477 1 4235.566667
10000:12040644 1 4237.283333
10000:12040647 1 4226.966667
10000:12040654 1 2926.333333
12030561:12073076 1 0.000000
12030561:12074230 1 0.000000
12030561:12099338 1 0.000000
12030561:12113679 1 0.000000
12030561:12114968 1 0.000000
12030561:12117056 11 13.350000
12030561:12117546 1 0.350000
12030561:12117570 19 1069.416667
12030561:12118019 1 0.000000
12030561:12118178 1 0.000000
12030561:12118189 1 0.333333
12030561:12119478 11 9.066667
12030561:12119950 1 0.000000
12030561:12119961 1 0.000000
12030561:12120107 1 0.083333
12030562:12045198 1 0.000000
12030562:12099167 1 0.000000
12030562:12101433 1 0.000000
12030562:12102881 1 0.000000
12030562:12113667 1 1251.083333
12030562:12114474 14 9.266667
12030562:12114507 10 4.833333
12030562:12115283 1 0.000000
12030562:12115314 12 17.800000
12030562:12115933 1 0.000000
12030562:12117705 4 9.850000
12030562:12118829 1 0.500000
12030562:12119477 1 19.183333
12030562:12119957 2 3.283333
12030564:12099199 1 0.000000
12030564:12102386 1 0.000000
12030564:12102879 1 0.000000
12030564:12114308 17 12.950000
12030564:12116727 1 0.133333
12030564:12117526 6 267.266667
12030564:12119464 9 9.866667
12030564:12119475 1 0.733333
12030566:12081636 2 0.950000
12030566:12094983 1 1113.550000
12030566:12114503 11 1046.216667
12030566:12115122 9 25.183333
12030566:12115310 1 0.133333
12030566:12115929 1 0.200000
12030566:12116725 1 688.316667
12030566:12117207 1 0.000000
12030566:12117565 1 0.000000
12030566:12118014 1 0.000000
12030566:12118813 2 8.916667
12030566:12118825 2 0.966667
12030566:12119136 3 18.133333
12030566:12119473 1 0.000000
12030569:12100483 1 0.000000
12030569:12109667 1 8.383333
12030569:12114303 9 21.400000
12030569:12114500 1 10.816667
12030569:12115915 11 1770.050000
12030569:12116565 1 0.000000
12030569:12116722 1 0.000000
12030569:12117885 1 0.000000
12030569:12119459 1 0.000000
12030569:12119793 1 0.116667
12030569:12119942 9 43.500000
12030569:12119950 2 2.100000
12030569:12119953 6 125.900000
12030570:12100136 1 0.000000
12030570:12101425 1 0.000000
12030570:12109476 1 0.033333
12030570:12109479 1 0.000000
12030570:12113187 1 0.000000
12030570:12114152 1 0.100000
12030570:12114302 1 0.000000
12030570:12114949 1 0.000000
12030570:12114959 5 18.683333
12030570:12116238 1 0.233333
12030570:12117537 1 6.366667
12030570:12118010 3 9.100000
12030570:12120139 8 27.566667
12030572:12043416 1 0.000000
12030572:12091266 1 0.000000
12030572:12113008 1 0.000000
12030572:12113657 1 0.000000
12030572:12115923 2 2.400000
12030572:12117535 1 0.350000
12030572:12117559 1 0.000000
12030572:12117882 14 14.683333
12030572:12118660 7 47.150000
12030572:12119939 1 4.233333
12030572:12119947 1 0.000000
12030572:12119950 1 0.000000
12030572:12120096 1 0.000000
12030572:12120137 1 0.550000
12030575:12098508 1 0.000000
12030575:12099964 1 0.000000
12030575:12111877 1 0.000000
12030575:12114137 2 5.133333
12030575:12114148 2 2050.766667
12030575:12114494 2 7.550000
12030575:12115260 1 0.000000
12030575:12116559 1 184.566667
12030575:12117042 1 0.100000
12030575:12118804 1 0.233333
12030575:12118816 1 0.300000
12030575:12119787 9 8.533333
12030575:12119936 10 9.500000
12030575:12119944 1 0.600000
12030575:12119947 1 0.000000
12030577:12100601 1 0.000000
12030577:12115258 1 2.516667
12030577:12116557 1 0.266667
12030577:12119462 10 5.883333
12030577:12119785 8 24.733333
12030580:12093061 1 0.000000
12030580:12099627 1 0.000000
12030580:12104792 1 0.000000
12030580:12107049 1 0.266667
12030580:12114292 3 11.083333
12030580:12114949 6 115.183333
12030580:12115915 1 0.000000
12030580:12119122 1 0.000000
12030580:12119782 11 5.683333
12030580:12119939 10 9.933333
12030583:12114140 3 11.816667
12030583:12114486 1 0.000000
12030585:12109944 8 20.816667
12030587:12078367 1 0.350000
12030587:12116704 1 0.000000
12030602:12113314 1 0.000000
12030602:12115086 1 0.000000
12030659:12097951 1 0.000000
12030659:12098945 1 0.000000
12030659:12114377 1 0.000000
12030659:12114410 1 2.150000
12030659:12115836 1 0.000000
12030667:12114045 3 434.700000
12030667:12118565 1 0.000000
12030748:12100430 1 0.000000
12030753:12113969 8 19.600000
12030763:12113960 1 0.583333
12030774:12115061 1 0.000000
12030778:12108295 1 0.000000
12030779:12106879 1 0.000000
12030793:12114895 1 0.000000
12030957:12112792 1 0.000000
12031623:12117756 1 0.233333
12031990:12116590 1 832.150000
12032118:12115972 1 8.800000
12033738:12115641 1 6.433333
12034451:12119612 8 88.983333
12035410:12113822 1 0.000000
12037708:12115232 1 1859.233333
12037935:12118534 1 0.000000
12038126:12114797 10 2837.866667
12038360:12115371 8 29.466667
12039422:12118352 9 12.283333
10000:12030647 1 4231.550000
10000:12030652 1 2922.716667
10000:12030654 1 2917.150000
10000:12030693 1 4244.800000
10000:12030811 1 4234.533333
10000:12030970 1 2918.466667
10000:12031137 1 2928.883333
10000:12031140 1 2925.616667
10000:12031147 1 4236.100000
10000:12031293 1 4243.383333
10000:12031334 1 4247.800000
10000:12031463 1 4240.333333
10000:12031630 1 4243.033333
10000:12031943 1 2914.183333
10000:12032300 1 2926.916667
10000:12032436 1 4238.016667
10000:12032752 1 2931.433333
10000:12032758 1 4246.516667
10000:12032919 1 2927.766667
10000:12032943 1 2927.183333
10000:12032948 1 4231.000000
10000:12033066 1 2925.466667
10000:12033076 1 4238.550000
10000:12033232 1 2925.483333
10000:12033235 1 4235.766667
10000:12033243 1 2917.883333
10000:12033266 1 4227.266667
10000:12033392 1 2926.750000
10000:12033548 1 2915.150000
10000:12033559 1 4234.016667
10000:12033715 1 2921.716667
10000:12033885 1 4243.250000
10000:12034198 1 4225.200000
10000:12034530 1 2929.016667
10000:12034555 1 4226.983333
10000:12034681 1 4239.033333
10000:12035004 1 2926.383333
10000:12035007 1 4235.550000
10000:12035015 1 2909.583333
10000:12035331 1 2921.366667
10000:12035487 1 4239.200000
10000:12035498 1 2921.966667
10000:12035803 1 2917.266667
10000:12035814 1 2921.733333
10000:12035844 1 4248.266667
10000:12035970 1 2921.083333
10000:12036137 1 4235.716667
10000:12036302 1 4232.133333
10000:12036453 1 4242.416667
10000:12036610 1 2920.766667
10000:12036651 1 4232.666667
10000:12036776 1 2908.950000
10000:12036779 1 2909.550000
10000:12036787 1 2922.616667
10000:12036810 1 2922.400000
10000:12036946 1 2922.716667
10000:12037259 1 4225.050000
10000:12037270 1 4241.316667
10000:12037581 1 4225.300000
10000:12037586 1 2920.383333
10000:12037622 1 2931.900000
10000:12037909 1 2903.616667
10000:12037940 1 2923.400000
10000:12038058 1 2914.333333
10000:12038066 1 4237.100000
10000:12038069 1 4226.750000
10000:12038099 1 2916.183333
10000:12038225 1 4237.916667
10000:12038559 1 2921.016667
10000:12039031 1 4235.950000
10000:12039042 1 4229.433333
10000:12039188 1 2931.516667
10000:12039358 1 4237.033333
10000:12039388 1 4238.433333
10000:12039681 1 4233.266667
10000:12039836 1 4234.750000
10000:12039838 1 2912.383333
10000:12039841 1 4234.900000
10000:12039997 1 2920.716667
10000:12040154 1 2915.100000
10000:12040195 1 4234.216667
10000:12040487 1 4234.916667
10000:12040518 1 2926.416667
12030561:12101917 1 0.000000
12030561:12110323 1 0.000000
12030561:12114478 2 294.000000
12030561:12115797 17 2583.350000
12030561:12117216 2 342.666667
12030561:12117862 1 4.433333
12030561:12118661 2 6.350000
12030561:12118828 1 0.000000
12030561:12118988 1 253.233333
12030562:12101905 1 0.000000
12030562:12102075 1 0.000000
12030562:12102558 1 218.350000
12030562:12114320 14 32.450000
12030562:12114643 1 9.100000
12030562:12115150 1 0.000000
12030562:12116405 3 12.616667
12030562:12116898 16 22.116667
12030562:12117861 11 54.633333
12030562:12118660 1 0.000000
12030562:12118984 1 0.216667
12030562:12118987 1 553.550000
12030562:12119633 1 0.283333
12030564:12101429 1 0.000000
12030564:12102556 1 0.000000
12030564:12115430 5 5.300000
12030564:12116087 1 20.100000
12030564:12116760 1 265.483333
12030564:12117536 12 27.250000
12030564:12117862 4 3.950000
12030564:12118019 1 0.000000
12030564:12118974 2 54.733333
12030564:12119308 1 0.000000
12030566:12110318 2 257.900000
12030566:12112857 1 33.400000
12030566:12114629 1 0.000000
12030566:12115428 2 66.466667
12030566:12115605 12 1275.316667
12030566:12116717 1 0.000000
12030566:12117724 1 0.450000
12030566:12117860 3 142.250000
12030566:12119149 1 336.000000
12030566:12119779 1 0.416667
12030566:12119820 1 0.000000
12030569:12063561 1 0.000000
12030569:12101249 1 0.000000
12030569:12105442 1 0.683333
12030569:12110915 2 1403.433333
12030569:12112541 2 206.650000
12030569:12112854 1 0.000000
12030569:12114313 8 20.433333
12030569:12115602 1 4.366667
12030569:12116408 1 0.000000
12030569:12117208 1 287.516667
12030569:12118014 1 7.450000
12030569:12118653 4 38.383333
12030569:12118969 1 0.783333
12030569:12119817 1 0.866667
12030569:12120109 1 0.000000
12030570:12104792 1 0.000000
12030570:12114625 1 0.000000
12030570:12116084 12 22.833333
12030570:12116241 1 0.000000
12030570:12116880 1 0.000000
12030570:12116890 1 329.483333
12030570:12117207 1 0.000000
12030570:12117856 1 0.000000
12030570:12119302 1 0.000000
12030570:12119785 1 0.000000
12030572:12099317 1 0.000000
12030572:12101906 1 0.000000
12030572:12102212 1 0.000000
12030572:12104790 1 0.000000
12030572:12114456 1 0.183333
12030572:12116405 9 7.016667
12030572:12116565 1 0.000000
12030572:12116878 1 0.000000
12030572:12117693 8 14.316667
12030572:12118650 1 0.000000
12030572:12118974 1 0.000000
12030572:12119300 1 0.116667
12030572:12119623 9 8.366667
12030574:12116876 1 0.000000
12030575:12101892 1 0.000000
12030575:12113657 1 0.000000
12030575:12113981 8 9.666667
12030575:12116402 1 0.433333
12030575:12116708 1 0.300000
12030575:12117715 1 0.000000
12030575:12118974 1 0.000000
12030575:12119297 1 0.000000
12030575:12119623 1 0.200000
12030577:12082401 13 21.116667
12030577:12084332 1 0.116667
12030577:12100611 1 0.000000
12030577:12102207 1 0.000000
12030577:12114451 1 0.433333
12030577:12115135 2 17.750000
12030577:12115417 9 11.250000
12030577:12116077 1 2.566667
12030577:12116390 1 0.000000
12030577:12116400 1 0.000000
12030577:12116873 1 0.000000
12030577:12116883 10 637.400000
12030577:12118006 8 13.566667
12030577:12118036 7 141.583333
12030580:12102204 1 0.000000
12030580:12107401 1 0.066667
12030580:12110915 2 1402.533333
12030580:12113819 1 0.000000
12030580:12114448 8 29.783333
12030580:12116870 3 9.516667
12030580:12116880 1 0.000000
12030580:12117363 1 0.000000
12030580:12117710 1 0.000000
12030580:12118958 1 0.383333
12030580:12118966 9 20.600000
12030580:12118969 12 11.416667
12030583:12099306 1 0.000000
12030583:12120095 1 0.000000
12030585:12100426 1 0.000000
12030585:12117515 1 0.000000
12030587:12116057 2 10.250000
12030587:12116696 1 0.000000
12030587:12118951 1 0.000000
12030602:12114280 7 33.333333
12030625:12112968 1 727.866667
12030625:12116026 1 0.000000
12030625:12119720 1 0.000000
12030625:12120053 1 0.000000
12030641:12114241 1 1.550000
12030659:12114223 2 2.433333
12030659:12116318 20 25.733333
12030667:12100031 1 20.900000
12030667:12112443 1 0.000000
12030667:12114698 1 409.450000
12030667:12115977 1 0.950000
12030667:12117759 1 0.000000
12030668:12115044 1 0.000000
12030668:12119718 1 0.000000
12030735:12099794 1 0.000000
12030738:12101249 1 0.000000
12030754:12115897 1 0.250000
12030771:12114268 1 1.616667
12030791:12113608 8 84.466667
12030803:12115690 1 0.000000
12031472:12117750 4 11.050000
12031826:12114502 1 1.416667
12032316:12120134 2 2.783333
12032788:12118206 9 1168.683333
12032940:12116282 1 0.000000
12033438:12119660 1 0.000000
12033865:12114235 1 2.966667
12033931:12119192 7 41.283333
12034089:12117909 1 0.000000
12035639:12111498 2 1656.850000
12035966:12117132 1 18.050000
12036468:12119370 1 0.000000
12036725:12118176 3 7.116667
12037123:12117415 11 1376.216667
12037404:12112941 1 0.000000
12038259:12117096 3 321.183333
12038516:12115383 8 30.600000
12039068:12120144 1 1.966667
12039301:12113822 1 0.000000
12039859:12113714 1 0.000000
10000:12030662 1 2919.683333
10000:12030688 1 2926.766667
10000:12030822 1 4232.233333
10000:12030852 1 2919.600000
10000:12030980 1 4238.633333
10000:12031011 1 2918.283333
10000:12031145 1 2916.916667
10000:12031618 1 4236.283333
10000:12031654 1 2915.033333
10000:12031936 1 2923.000000
10000:12031941 1 2934.566667
10000:12031977 1 2914.200000
10000:12032111 1 2914.200000
10000:12032259 1 4238.566667
10000:12032270 1 2914.933333
10000:12032426 1 4234.300000
10000:12032434 1 4224.783333
10000:12032917 1 2921.333333
10000:12033402 1 4231.416667
10000:12033718 1 2926.600000
10000:12033878 1 4235.183333
10000:12033909 1 2910.283333
10000:12033914 1 2912.233333
10000:12034042 1 4227.616667
10000:12034191 1 4242.350000
10000:12034196 1 4235.033333
10000:12034201 1 4236.983333
10000:12034232 1 2918.150000
10000:12034237 1 4231.700000
10000:12034514 1 4238.700000
10000:12034524 1 4234.916667
10000:12034525 1 2928.633333
10000:12034689 1 2916.300000
10000:12034691 1 4237.116667
10000:12035013 1 4239.300000
10000:12035162 1 4239.883333
10000:12035174 1 4232.816667
10000:12035321 1 4236.150000
10000:12035485 1 2913.183333
10000:12035490 1 2918.116667
10000:12035650 1 2916.116667
10000:12035819 1 4232.483333
10000:12035973 1 4230.166667
10000:12036297 1 4241.766667
10000:12036446 1 2923.166667
10000:12036463 1 2932.000000
10000:12036780 1 2920.000000
10000:12036785 1 4232.683333
10000:12037262 1 4224.666667
10000:12037268 1 2920.933333
10000:12037453 1 2929.083333
10000:12037458 1 2907.200000
10000:12037576 1 2929.683333
10000:12037591 1 2921.550000
10000:12037740 1 2923.016667
10000:12037742 1 2910.633333
10000:12037745 1 4231.366667
10000:12037750 1 2921.133333
10000:12038074 1 4236.650000
10000:12038235 1 2912.650000
10000:12038552 1 4230.100000
10000:12038557 1 4241.266667
10000:12038718 1 4241.483333
10000:12038747 1 2917.233333
10000:12038865 1 4237.266667
10000:12038870 1 2923.833333
10000:12039034 1 4241.366667
10000:12039040 1 4244.883333
10000:12039065 1 4236.150000
10000:12039070 1 2920.100000
10000:12039363 1 2918.983333
10000:12039514 1 2930.666667
10000:12039517 1 4236.133333
10000:12039846 1 4241.766667
10000:12039877 1 4231.183333
10000:12040007 1 4239.016667
10000:12040164 1 2920.033333
10000:12040329 1 2912.283333
10000:12040490 1 2929.083333
12030561:12102716 1 0.000000
12030561:12102880 1 0.000000
12030561:12114154 10 47.433333
12030561:12114314 10 38.316667
12030561:12114828 1 295.366667
12030561:12115600 3 13.950000
12030561:12117698 8 17.533333
12030561:12118377 14 38.983333
12030561:12118993 8 24.166667
12030561:12119471 8 10.166667
12030562:12094050 1 0.000000
12030562:12098837 1 0.000000
12030562:12099335 1 0.183333
12030562:12112854 1 0.000000
12030562:12112895 1 0.000000
12030562:12114796 2 35.533333
12030562:12114832 1 0.000000
12030562:12115442 11 229.433333
12030562:12115473 2 2.616667
12030562:12115599 1 0.483333
12030562:12116896 1 57.483333
12030562:12118376 14 64.450000
12030562:12118668 10 12.266667
12030562:12119475 1 0.000000
12030562:12119947 1 0.000000
12030564:12094048 1 0.000000
12030564:12099811 1 0.000000
12030564:12101265 1 0.000000
12030564:12101580 1 0.000000
12030564:12101912 1 0.000000
12030564:12106257 1 0.000000
12030564:12114789 1 320.550000
12030564:12114830 1 4.633333
12030564:12115153 2 1.150000
12030564:12115440 1 0.000000
12030564:12115597 1 0.483333
12030564:12115923 1 0.433333
12030564:12116073 1 8.283333
12030564:12119468 1 0.000000
12030564:12119617 1 0.000000
12030564:12119663 1 0.600000
12030566:12099840 1 0.000000
12030566:12110313 9 2297.700000
12030566:12112891 1 0.000000
12030566:12114309 10 3.966667
12030566:12117216 2 397.066667
12030566:12117693 9 12.650000
12030566:12118182 1 0.283333
12030566:12118495 1 3.233333
12030566:12118988 1 0.183333
12030566:12119013 1 521.083333
12030566:12119139 1 0.000000
12030569:12099323 1 0.000000
12030569:12099328 1 0.000000
12030569:12113854 10 2970.116667
12030569:12114789 2 670.700000
12030569:12115435 10 9.650000
12030569:12116068 1 0.000000
12030569:12117680 1 0.000000
12030569:12118179 1 0.383333
12030569:12119136 1 0.000000
12030569:12119653 1 0.000000
12030570:12099805 1 0.000000
12030570:12101906 1 0.000000
12030570:12112050 1 0.000000
12030570:12115465 1 0.333333
12030570:12116390 1 0.000000
12030570:12118178 9 21.233333
12030570:12118660 1 0.000000
12030570:12118984 1 42.833333
12030570:12119135 1 0.600000
12030570:12119939 1 3.650000
12030570:12119950 2 2.516667
12030572:12064686 1 0.166667
12030572:12101904 1 0.000000
12030572:12102371 1 0.000000
12030572:12109793 1 0.116667
12030572:12113815 1 0.216667
12030572:12114303 8 2957.916667
12030572:12115145 8 4.450000
12030572:12115463 1 0.000000
12030572:12115589 1 0.000000
12030572:12115915 1 0.000000
