uid	 有效聊天数12123759	2 
12123630	1 
12122724	1 
12122705	2 
12123907	1 
12122881	2 
12123964	1 
12124098	2 
12123265	2 
12123548	2 
12122050	1 
12123639	2 
12122236	1 
12118128	1 
12123078	2 
12122745	2 
12123399	2 
12123546	1 
12123046	2 
12092970	2 
12120330	1 
12123118	2 
12123826	2 
12118964	1 
12122814	1 
12122893	1 
12123297	1 
12122380	1 
12122725	2 
12122954	2 
12123793	5 
12123829	1 
12120811	1 
12122681	2 
12124001	2 
12122435	1 
12121871	2 
12122348	2 
12123679	1 
12120840	1 
12121627	1 
12122731	2 
12123768	2 
12122529	2 
12123901	1 
12117745	1 
12119450	1 
12122518	2 
12122707	2 
12121634	1 
12124037	2 
12123199	1 
12119042	2 
12122943	2 
12124103	2 
12122951	1 
12123134	2 
12123183	1 
12092424	2 
12122233	2 
12122831	1 
12123219	1 
12122928	3 
12124102	2 
12122472	1 
12123254	1 
12123969	3 
12124049	3 
12123562	2 
12119503	1 
12120486	1 
12118812	1 
12122179	1 
12124104	1 
12122890	1 
12123261	2 
12124158	2 
12123191	1 
12120639	2 
12123885	1 
12123629	2 
12124132	2 
12123317	1 
12124082	2 
12124097	2 
12123703	2 
12123991	3 
12122989	2 
12124050	1 
12124043	1 
12123771	1 
12123818	2 
12123157	1 
12122697	2 
12123379	1 
12094545	1 
12123850	2 
12123361	1 
12118368	1 
12120893	2 
12123655	2 
12123654	2 
12122657	2 
12123511	1 
12123021	1 
12123663	2 
12120702	1 
12122993	1 
12124078	2 
12092586	4 
12122973	2 
12122081	2 
12123266	1 
12123598	2 
12124045	2 
12124145	1 
12123207	2 
12122969	1 
12122997	1 
12123966	2 
12123395	1 
12123561	2 
12124015	2 
12124119	2 
12122704	1 
12122716	2 
12117813	1 
12123953	2 
12122045	1 
12122483	4 
12122577	2 
12121752	2 
12123977	2 
12123741	1 
12123169	1 
12122734	1 
12122902	1 
12122433	1 
12124076	1 
12123835	1 
12119223	1 
12122839	2 
12123541	2 
12122809	1 
12123906	2 
12123760	1 
12124051	1 
12118455	2 
12123101	1 
12123684	2 
12123707	4 
12123856	4 
12122709	1 
12124106	4 
12123549	2 
12122335	1 
12124146	2 
12123285	1 
12119449	1 
12122109	1 
12123550	1 
12119048	1 
12123950	2 
12120876	1 
12122341	2 
12123631	2 
12121534	1 
12122846	1 
12120769	1 
12124118	2 
12124029	1 
12122689	4 
12123767	2 
12123702	2 
12123913	2 
12122982	1 
12123892	1 
12124068	1 
12124139	1 
12123002	1 
12121008	1 
12123749	2 
12123131	1 
12122620	1 
12118760	2 
12091356	1 
12123637	2 
12123948	4 
12123370	2 
12123799	1 
12123978	2 
12124094	1 
12124093	1 
12122354	1 
12091182	3 
12121786	2 
12123308	1 
12121798	1 
12122732	2 
12120050	1 
12122258	1 
12122738	1 
12123615	1 
12123859	2 
12123529	2 
12124052	2 
12122935	2 
12123694	2 
12122675	1 
12123031	1 
12120686	2 
12122752	2 
12123640	2 
12123582	1 
12123988	1 
12123777	2 
12122693	2 
12123255	1 
12123574	1 
12119709	1 
12123750	2 
12124047	2 
12124028	2 
12120755	1 
12119882	1 
12123262	1 
12123990	2 
12124143	1 
12123076	1 
12122861	2 
12120035	1 
12122971	1 
12122891	1 
12122565	1 
12123201	4 
12124017	1 
12123894	1 
12123659	1 
12120698	1 
12121755	1 
12123503	1 
12123592	1 
12122936	2 
12123601	4 
12123895	2 
12123723	1 
12122711	2 
12122923	1 
12123871	2 
12123884	3 
12124038	2 
12123391	2 
12122765	1 
12123626	1 
12123257	2 
12123006	3 
12122628	2 
12124065	2 
12123861	2 
12124031	1 
12123974	2 
12123586	2 
12123657	2 
12117660	1 
12122694	2 
12122924	1 
12123627	1 
12120568	1 
12122769	1 
12122443	1 
12122793	1 
12123037	1 
12123967	1 
12124034	1 
12124172	2 
12124000	4 
12123217	2 
12123652	1 
12122833	1 
12122878	1 
12123107	2 
12122394	1 
12122530	2 
12123166	3 
12123821	1 
12123059	2 
12122680	2 
12123645	1 
12122365	1 
12119821	1 
12124009	2 
12124174	2 
12123161	2 
12121472	1 
12123573	1 
12120974	1 
12118189	1 
12122357	1 
12123662	1 
12123745	3 
12123704	1 
12123333	2 
12124157	1 
12122942	1 
12122926	3 
12118226	1 
12123746	1 
12123559	1 
12122302	4 
12120656	2 
12121034	2 
12123843	1 
12124070	3 
12122871	1 
12124147	1 
12123547	1 
12122019	1 
12118767	1 
12123673	1 
12124073	2 
12122071	1 
12123881	2 
12122456	3 
12124089	3 
12124079	2 
12122772	1 
12124144	1 
12122889	1 
12122880	1 
12124140	2 
12123984	1 
12123053	4 
12123893	2 
12123754	2 
12120136	1 
12123742	1 
12123789	1 
12120896	1 
12123982	1 
12124148	2 
12123734	2 
12122755	1 
12124061	2 
12123665	1 
12123242	4 
12121840	1 
12120787	3 
12124160	2 
12122561	1 
12124021	2 
12123747	2 
12123243	1 
12120239	1 
12119390	1 
12123047	2 
12123576	1 
12122775	2 
12121852	1 
12122764	3 
12123364	2 
12122692	1 
12122300	1 
12120605	1 
12123619	1 
12123923	3 
12124090	2 
12124137	2 
12124074	4 
12123380	3 
12123595	2 
12123730	1 
12120161	1 
12122041	2 
12123192	1 
12124018	2 
12123822	1 
12122931	2 
12123960	2 
12123995	3 
12123516	1 
12123336	3 
12123232	1 
12123258	1 
12123043	1 
12123206	1 
12122182	2 
12123980	2 
12122759	1 
12123197	5 
12119307	1 
12124142	1 
12123587	1 
12123542	4 
12122280	1 
12122938	2 
12123855	2 
12123922	2 
12124084	1 
12123938	2 
12122754	1 
12123987	1 
12123038	1 
12124011	2 
12122898	1 
12124062	2 
12123581	3 
12124086	2 
12120629	2 
12123713	2 
12123058	1 
12121866	1 
12121689	1 
12123045	1 
12123010	1 
12123904	1 
12123993	2 
12123187	1 
12122986	2 
12122244	1 
12124171	1 
12124136	1 
12120308	1 
12122927	1 
12123209	2 
12122674	1 
12122767	1 
12123564	2 
12119225	2 
12118272	1 
12124162	1 
12123957	2 
12122677	2 
12123091	1 
12122640	1 
12123204	2 
12124170	2 
12123889	1 
12123332	2 
12124153	5 
12124044	1 
12124055	2 
12118595	1 
12123731	2 
12123319	1 
12122288	1 
12123828	2 
12124152	2 
12122698	2 
12124057	1 
12122538	1 
12122723	1 
12123674	2 
12123949	2 
12123870	1 
12120214	1 
12124105	2 
12122960	1 
12123569	2 
12123727	1 
12123720	1 
12123642	1 
12122570	2 
12123695	1 
12122768	1 
12120232	1 
12123932	1 
12122778	1 
12123836	2 
12123866	1 
12123945	4 
12123876	1 
12124020	1 
