uid	 有效聊天数12116964	1 
12117415	4 
12118586	1 
12117047	2 
12118010	1 
12117245	1 
12115931	1 
12115760	1 
12115871	2 
12118142	2 
12117726	4 
12118680	1 
12116937	2 
12118134	2 
12117199	1 
12117958	2 
12118857	2 
12118162	2 
12117760	2 
12118346	3 
12117529	2 
12117768	2 
12115677	1 
12115077	1 
12118681	1 
12118600	3 
12117042	1 
12117097	1 
12118577	1 
12117444	1 
12117373	1 
12117400	2 
12117375	2 
12115028	1 
12117660	1 
12118551	2 
12118621	4 
12117697	1 
12114507	1 
12118349	2 
12118781	1 
12116722	2 
12116974	3 
12117772	1 
12117432	3 
12116273	2 
12118647	2 
12117100	1 
12118637	3 
12117476	1 
12116277	1 
12114423	1 
12118816	1 
12117627	4 
12116609	1 
12116880	2 
12117953	2 
12118298	1 
12116910	3 
12117507	2 
12116873	1 
12115734	2 
12117385	1 
12118582	1 
12116447	1 
12116329	1 
12118189	1 
12115155	4 
12117893	1 
12118714	2 
12117468	3 
12118755	1 
12117027	3 
12117801	2 
12118746	2 
12116849	1 
12117694	1 
12117176	1 
12116708	1 
12117673	1 
12118658	1 
12115605	1 
12118276	2 
12116787	1 
12118475	1 
12117544	2 
12117006	1 
12116947	1 
12113683	1 
12118819	2 
12116317	1 
12118054	2 
12112485	2 
12118654	1 
12117548	1 
12118437	2 
12116859	2 
12117108	2 
12118071	1 
12118020	1 
12118178	1 
12117096	2 
12117722	1 
12116991	3 
12118066	3 
12117794	1 
12118602	2 
12117974	2 
12116967	1 
12111759	1 
12117962	1 
12118331	1 
12118710	2 
12116951	2 
12118609	2 
12117016	2 
12118028	1 
12117555	1 
12118084	1 
12118038	1 
12117706	1 
12118382	1 
12118859	2 
12118447	2 
12118033	2 
12118561	1 
12116681	1 
12118483	1 
12118308	3 
12117840	1 
12117875	2 
12118713	1 
12118760	1 
12117885	2 
12118377	2 
12118663	1 
12117903	1 
12118787	1 
12117870	1 
12117457	3 
12116289	1 
12118555	1 
12118159	2 
12116998	1 
12118813	1 
12117750	1 
12118718	2 
12118452	3 
12118682	1 
12118840	2 
12118083	2 
12117436	1 
12117044	2 
12117963	2 
12117882	2 
12118227	1 
12118689	2 
12112621	2 
12117063	1 
12117514	2 
12118221	1 
12117754	3 
12117083	1 
12112097	1 
12118630	2 
12117223	2 
12117918	1 
12117397	2 
12117926	1 
12117984	1 
12115326	2 
12116502	1 
12118004	1 
12118672	2 
12118525	2 
12114539	2 
12118541	2 
12116680	1 
12118215	3 
12118815	4 
12117350	1 
12118625	1 
12118467	1 
12118424	1 
12117767	3 
12116825	2 
12118693	2 
12116946	1 
12114438	1 
12118153	1 
12118836	2 
12116751	1 
12117727	2 
12116857	1 
12116883	1 
12118286	3 
12115427	1 
12118572	1 
12048433	4 
12118336	3 
12118517	1 
12116815	3 
12118614	1 
12118133	2 
12117488	2 
12117861	1 
12117261	2 
12118450	4 
12118394	3 
12118616	2 
12117168	2 
12118226	1 
12117423	2 
12117546	2 
12115012	1 
12117392	2 
12116858	2 
12117738	1 
12118179	1 
12118825	1 
12113975	1 
12118745	1 
12115371	1 
12116808	2 
12117034	3 
12117565	5 
12118696	2 
12114841	1 
12117173	1 
12112676	1 
12118355	1 
12117039	2 
12117076	1 
12117342	3 
12117254	1 
12118798	2 
12118808	1 
12113580	1 
12114372	2 
12117702	1 
12118514	1 
12118173	2 
12118594	2 
12117982	1 
12118770	1 
12117713	1 
12117035	2 
12118433	4 
12118434	2 
12117770	2 
12116972	2 
12117348	2 
12118550	2 
12117220	1 
12118040	2 
12113855	1 
12118351	2 
12117687	1 
12117820	2 
12118352	4 
12118495	2 
12116961	1 
12118130	1 
12117906	1 
12116753	1 
12118610	4 
12118182	2 
12117990	1 
12115030	1 
12117874	2 
12116807	2 
12116810	1 
12118772	1 
12118509	1 
12117273	1 
12117461	3 
12118077	2 
12115183	1 
12118480	1 
12117105	3 
12117266	2 
12117712	1 
12116499	1 
12116710	1 
12118804	4 
12116557	1 
12116692	1 
12114035	1 
12117535	1 
12118823	1 
12117599	1 
12117606	2 
12118403	2 
12116848	2 
12117069	3 
12116238	1 
12116755	2 
12118258	1 
12114403	1 
12118046	1 
12116731	2 
12116870	1 
12117416	1 
12115447	1 
12118024	1 
12117053	1 
12118050	1 
