ID	回复回合数	时间数
12030805:12108966 2 48.783333
12032214:12110762 0 0.000000
12035466:12059825 0 0.383333
12030561:12099852 0 0.000000
12030561:12105008 0 0.000000
12030561:12105342 0 0.000000
12030561:12109369 0 0.333333
12030561:12109845 1 944.100000
12030561:12109852 0 0.000000
12030561:12110168 8 20.766667
12030561:12111624 0 0.100000
12030561:12111940 0 0.000000
12030561:12112097 1 2.583333
12030562:12097270 0 0.000000
12030562:12100975 0 0.166667
12030562:12103878 0 0.000000
12030562:12109363 0 0.583333
12030562:12110164 1 210.200000
12030562:12110167 7 712.666667
12030562:12110334 0 0.000000
12030562:12111290 8 19.783333
12030562:12112096 2 3.066667
12030564:12109515 0 0.283333
12030564:12109839 1 958.833333
12030564:12109849 2 69.933333
12030564:12110167 15 1259.850000
12030566:12103874 0 0.000000
12030566:12109514 6 58.883333
12030566:12110163 0 0.200000
12030566:12110330 0 1855.600000
12030566:12111286 1 3.716667
12030566:12112415 11 13.483333
12030569:12057320 0 0.000000
12030569:12103223 0 0.000000
12030569:12103711 0 0.000000
12030569:12109510 1 36.933333
12030569:12109511 1 320.666667
12030569:12112572 8 13.883333
12030570:12102739 9 2865.166667
12030570:12103715 0 0.000000
12030570:12109510 1 35.433333
12030570:12109867 1 3.050000
12030570:12110159 0 0.000000
12030570:12112445 3 17.433333
12030572:12080035 9 58.833333
12030572:12105331 0 0.000000
12030572:12109353 11 1304.766667
12030572:12110154 9 1109.233333
12030572:12110159 0 0.000000
12030572:12112086 1 1.216667
12030572:12112409 0 0.000000
12030572:12112569 8 7.733333
12030574:12105322 0 0.000000
12030575:12043610 1 421.783333
12030575:12097270 1 1826.816667
12030575:12109862 1 455.483333
12030575:12110156 0 0.416667
12030575:12112406 9 6.766667
12030580:12069066 1 405.450000
12030580:12112078 4 69.566667
12030583:12102252 0 0.000000
12030583:12109830 1 1.766667
12030585:12112430 1 3.783333
12030587:12109819 1 8.583333
12030602:12103683 0 0.000000
12030602:12111899 0 0.000000
12030625:12112672 1 3.250000
12030641:12040810 0 0.333333
12030667:12112630 1 23.450000
12030668:12105259 0 0.000000
12030668:12111350 0 0.000000
12030743:12108214 8 9.616667
12030745:12090977 8 35.483333
12030749:12065674 0 0.100000
12030754:12110455 7 475.600000
12030760:12109971 7 8.016667
12030767:12109959 9 34.866667
12030774:12104790 0 0.000000
12030779:12109634 15 36.333333
12030780:12065674 0 0.100000
12030797:12109606 10 135.966667
12030798:12105088 0 0.000000
12030803:12056753 1 160.416667
12030803:12090919 0 0.000000
12031003:12109410 0 0.000000
12036224:12110458 1 239.950000
12037324:12110167 1 119.116667
12030561:12040757 0 0.000000
12030561:12045549 0 0.000000
12030561:12066510 7 27.833333
12030561:12104685 0 0.000000
12030561:12109529 0 0.000000
12030561:12111784 0 0.000000
12030561:12112583 0 0.000000
12030561:12112613 22 42.733333
12030564:12108876 0 0.100000
12030564:12110009 0 0.766667
12030564:12110325 9 17.366667
12030564:12112097 9 9.566667
12030566:12040752 0 0.000000
12030566:12095990 0 0.000000
12030566:12104680 0 0.000000
12030566:12109996 1 0.950000
12030566:12112583 0 0.000000
12030566:12112608 0 56.816667
12030569:12111776 1 181.800000
12030569:12112405 0 0.000000
12030569:12112415 3 16.633333
12030570:12104193 0 0.000000
12030570:12105485 1 8.450000
12030570:12106805 1 1197.916667
12030570:12109353 0 0.000000
12030570:12109676 1 98.350000
12030570:12110003 1 24.516667
12030570:12110149 1 0.483333
12030570:12112098 1 3.350000
12030570:12112604 0 0.283333
12030572:12098560 8 36.466667
12030572:12103907 0 0.483333
12030572:12104358 1 341.850000
12030572:12104548 0 0.000000
12030572:12104674 0 0.000000
12030572:12110317 0 0.000000
12030572:12111773 0 0.000000
12030572:12112572 0 16.133333
12030574:12112400 0 0.000000
12030575:12108215 0 0.000000
12030575:12109515 1 1382.933333
12030575:12110314 0 0.400000
12030575:12112409 0 0.000000
12030575:12112569 1 4.116667
12030575:12112599 8 13.166667
12030577:12103897 0 0.000000
12030577:12104186 0 0.000000
12030577:12104502 0 0.000000
12030577:12105191 11 21.816667
12030577:12108863 0 0.000000
12030577:12109996 0 0.000000
12030577:12110312 0 0.100000
12030577:12111768 0 0.000000
12030577:12112084 0 0.000000
12030577:12112407 2 7.550000
12030577:12112597 0 0.000000
12030580:12109343 0 4.433333
12030580:12109510 1 0.883333
12030580:12112569 0 1.133333
12030587:12103702 0 0.000000
12030602:12108987 15 1162.383333
12030602:12109321 1 13.533333
12030602:12112382 1 1.933333
12030625:12112359 1 14.850000
12030641:12103159 0 0.000000
12030641:12104615 0 0.000000
12030641:12109605 1 1739.833333
12030667:12104256 0 0.000000
12030667:12104579 0 0.000000
12030667:12112477 1 1.983333
12030745:12101433 0 0.000000
12030748:12109971 0 0.000000
12030754:12108876 9 13.766667
12030756:12094983 1 552.766667
12030759:12109331 10 65.250000
12030760:12109959 12 62.100000
12030769:12109793 7 16.283333
12030773:12109315 0 0.000000
12030778:12108975 0 0.000000
12030780:12104949 0 0.000000
12030780:12109793 7 16.483333
12030784:12109304 0 0.100000
12040131:12111397 0 0.000000
12030561:12109688 2 258.400000
12030561:12109717 9 15.800000
12030561:12109835 1 0.433333
12030561:12109840 1 10.616667
12030561:12110040 8 1404.016667
12030561:12112256 3 4.866667
12030561:12112265 8 282.950000
12030561:12112290 1 16.166667
12030562:12102592 0 0.000000
12030562:12109687 1 70.850000
12030562:12109839 1 742.216667
12030562:12110034 1 35.750000
12030564:12091182 3 1423.066667
12030564:12103393 0 0.000000
12030564:12109714 12 285.566667
12030564:12110330 0 0.183333
12030564:12112092 3 1.950000
12030564:12112253 1 5.250000
12030564:12112287 12 12.716667
12030566:12040757 0 0.000000
12030566:12052355 0 0.950000
12030566:12103882 0 0.000000
12030569:12103396 0 0.000000
12030569:12109514 12 17.250000
12030569:12109996 1 16.350000
12030569:12110325 0 0.000000
12030569:12111765 1 51.150000
12030569:12112082 9 18.466667
12030569:12112097 7 18.350000
12030569:12112287 7 14.616667
12030570:12103878 0 0.000000
12030570:12109679 10 231.766667
12030570:12109708 8 19.366667
12030570:12109995 1 17.333333
12030570:12110031 7 12.833333
12030570:12111764 0 0.000000
12030570:12111768 0 0.000000
12030570:12112281 7 19.400000
12030572:12102613 0 3438.816667
12030572:12105191 10 14.150000
12030572:12112084 9 10.550000
12030574:12112246 8 8.483333
12030575:12059598 0 0.000000
12030575:12103873 0 0.000000
12030575:12104834 0 0.000000
12030575:12109996 0 0.233333
12030575:12112281 7 7.866667
12030577:12101806 0 0.000000
12030577:12102613 4 3260.250000
12030577:12110317 0 0.000000
12030577:12112274 0 0.000000
12030580:12110314 1 15.350000
12030580:12112237 5 75.366667
12030580:12112276 0 0.000000
12030580:12112720 0 0.183333
12030585:12109664 2 4.500000
12030587:12112079 9 73.016667
12030587:12112230 1 1.950000
12030587:12112239 2 6.250000
12030602:12095777 1 285.383333
12030602:12112095 0 0.000000
12030625:12109771 1 3.666667
12030641:12104125 0 0.000000
12030734:12102451 6 1253.166667
12030738:12090977 0 0.066667
12030743:12076020 1 0.433333
12030753:12101923 0 0.000000
12030759:12107541 1 2834.900000
12030767:12112050 0 0.000000
12030769:12054566 1 667.200000
12030769:12090977 9 8.283333
12030774:12101419 1 885.166667
12030774:12109475 7 17.583333
12030775:12108214 0 0.000000
12030778:12109471 1 0.666667
12030780:12109303 0 0.000000
12030783:12111238 1 5.883333
12030786:12102856 0 0.000000
12030786:12103970 0 0.000000
12030791:12090919 0 0.633333
12030791:12108975 0 0.000000
12030793:12090919 15 1302.233333
12030800:12101578 0 0.000000
12035944:12110266 0 0.000000
12037319:12108891 0 0.000000
12030561:12045724 1 3.050000
12030561:12103399 0 0.000000
12030561:12104047 0 0.000000
12030561:12109363 1 759.416667
12030561:12109394 0 0.000000
12030562:12041373 0 0.000000
12030562:12074230 0 0.050000
12030562:12103398 0 0.000000
12030562:12104529 0 0.000000
12030562:12112097 2 21.483333
12030564:12103869 3 12.550000
12030564:12104074 0 0.000000
12030564:12109517 1 1007.950000
12030564:12109996 0 2.350000
12030566:12067142 0 0.000000
12030566:12071041 0 0.000000
12030566:12109676 0 11.700000
12030569:12091182 2 1419.000000
12030569:12092307 1 239.983333
12030569:12104685 0 0.000000
12030569:12109386 1 48.666667
12030569:12111286 0 0.000000
12030570:12103390 0 0.000000
12030570:12103871 1 130.333333
12030570:12105327 0 0.000000
12030570:12108742 0 0.000000
12030570:12111773 0 0.000000
12030572:12100975 0 2373.016667
12030572:12103869 0 0.000000
12030572:12104832 0 0.000000
12030574:12109668 1 21.650000
12030575:12065674 0 0.133333
12030575:12102451 5 1345.233333
12030575:12103092 0 0.000000
12030575:12103550 0 0.000000
12030575:12103858 10 16.133333
12030575:12104058 1 1065.716667
12030575:12109667 0 0.883333
12030575:12109698 1 400.766667
12030575:12111768 0 0.000000
12030577:12104056 0 0.000000
12030577:12109504 8 11.400000
12030577:12109978 1 61.950000
12030577:12111956 1 19.333333
12030580:12065674 7 16.816667
12030580:12102739 0 0.000000
12030580:12102897 0 1.283333
12030580:12109667 0 0.200000
12030580:12109975 9 544.250000
12030580:12111763 2 2.616667
12030580:12111922 1 33.300000
12030583:12103573 0 0.000000
12030583:12109664 0 0.000000
12030587:12109368 0 0.000000
12030587:12109973 1 0.116667
12030602:12105295 0 0.000000
12030625:12103531 0 0.000000
12030668:12111675 1 29.033333
12030743:12111759 0 0.000000
12030744:12108214 7 9.266667
12030745:12109528 8 10.333333
12030767:12109475 1 82.750000
12030767:12109793 7 2616.516667
12030769:12109504 7 12.133333
12030772:12090460 0 0.000000
12030774:12090977 7 74.833333
12030774:12111759 0 0.000000
12030780:12097862 0 0.000000
12030780:12110274 11 944.716667
12030784:12054508 0 1401.066667
12030784:12090919 1 1883.416667
12030786:12090919 0 0.283333
12030790:12104141 0 0.000000
12030790:12109165 1 210.000000
12030790:12112513 11 31.450000
12030791:12098018 8 54.833333
12030802:12109279 1 11.366667
12030802:12109445 0 0.000000
12030802:12109471 0 5.033333
12030805:12109755 9 9.266667
12034918:12109032 0 0.000000
12038008:12109486 1 10.000000
12030561:12084708 3 3530.883333
12030561:12103882 0 0.000000
12030561:12110033 8 451.250000
12030561:12112288 0 0.000000
12030561:12112424 11 16.200000
12030562:12091182 3 1420.750000
12030562:12103869 0 0.000000
12030562:12110168 1 455.366667
12030562:12112256 1 18.150000
12030562:12112287 8 10.283333
12030564:12092307 1 240.300000
12030564:12103428 0 0.000000
12030564:12109717 9 8.900000
12030564:12111278 2 318.616667
12030564:12112251 18 21.433333
12030566:12080035 14 1422.083333
12030566:12103916 0 0.000000
12030566:12105008 1 32.916667
12030566:12112419 10 16.283333
12030569:12102739 9 2864.783333
12030569:12109345 1 17.200000
12030569:12111767 1 1.516667
12030569:12111957 10 19.416667
12030569:12112080 0 0.000000
12030570:12102613 1 196.300000
12030570:12103545 0 0.000000
12030570:12108745 0 0.000000
12030570:12109667 10 3242.683333
12030570:12111956 7 72.350000
12030570:12112415 1 2.866667
12030572:12074230 0 0.000000
12030572:12109342 0 0.000000
12030572:12109991 1 36.300000
12030572:12111764 1 0.800000
12030574:12069908 0 0.000000
12030574:12112236 0 0.000000
12030575:12071512 1 41.550000
12030575:12080383 0 0.000000
12030575:12104832 0 0.000000
12030575:12109339 7 25.466667
12030575:12110346 1 38.900000
12030577:12104820 0 0.000000
12030577:12109817 10 39.850000
12030580:12090977 3 6.566667
12030580:12110790 1 3.100000
12030583:12109176 1 289.116667
12030585:12109652 1 52.616667
12030585:12112230 6 14.350000
12030585:12112400 8 24.083333
12030587:12103531 0 0.000000
12030625:12109938 1 1.450000
12030625:12110296 0 0.150000
12030659:12103784 0 0.083333
12030667:12109614 1 171.700000
12030734:12108214 0 0.000000
12030743:12108572 0 0.000000
12030743:12109021 0 0.000000
12030743:12110137 0 0.000000
12030743:12112065 7 7.166667
12030745:12070063 1 48.766667
12030759:12109971 7 28.216667
12030763:12112055 7 25.733333
12030764:12104517 0 0.000000
12030767:12090977 8 11.700000
12030769:12044900 1 22.833333
12030773:12106573 0 0.000000
12030779:12105591 0 0.150000
12030779:12109458 1 1190.016667
12030780:12106879 2 56.483333
12030783:12098018 1 541.100000
12030784:12108975 0 0.000000
12030784:12112065 4 3.833333
12030785:12111864 0 0.000000
12030786:12103657 0 0.000000
12030786:12108973 3 18.166667
12030793:12112675 0 0.000000
12030797:12112018 0 0.000000
12030802:12111847 1 86.466667
12030805:12109432 9 18.383333
12030819:12103612 0 0.000000
12033895:12109927 0 0.000000
12030561:12103747 0 0.000000
12030561:12109397 0 0.000000
12030561:12109679 8 230.483333
12030561:12112615 1 3.033333
12030562:12102739 17 9.616667
12030562:12103753 0 0.000000
12030562:12111648 0 0.000000
12030564:12080035 15 1444.733333
12030564:12089411 0 0.000000
12030564:12103744 0 0.000000
12030564:12103751 0 0.000000
12030564:12107093 0 0.000000
12030564:12108418 0 0.233333
12030564:12109394 0 0.000000
12030564:12109843 1 5.800000
12030564:12109866 0 0.000000
12030564:12111928 1 2.733333
12030566:12087470 10 9.250000
12030566:12103395 0 0.000000
12030566:12111644 1 44.050000
12030569:12090977 0 0.066667
12030569:12105164 1 1425.483333
12030569:12109032 0 0.000000
12030569:12109353 0 20.733333
12030569:12109504 5 19.350000
12030569:12111644 14 7.233333
12030569:12112290 8 15.850000
12030570:12103391 0 0.000000
12030570:12104061 0 0.000000
12030570:12109352 14 41.416667
12030570:12109388 0 0.000000
12030570:12111922 1 1.950000
12030572:12105485 0 0.033333
12030572:12108705 0 0.000000
12030572:12109835 0 0.000000
12030572:12109981 4 49.350000
12030572:12112287 7 18.116667
12030572:12112604 9 20.500000
12030575:12043437 0 0.000000
12030575:12109498 0 11.083333
12030575:12109696 0 0.416667
12030575:12109978 0 0.400000
12030575:12110315 0 0.200000
12030575:12112601 8 32.966667
12030577:12103738 0 0.000000
12030577:12109853 1 467.583333
12030577:12111633 0 2.100000
12030580:12043610 0 0.000000
12030580:12106805 8 2728.216667
12030580:12109373 0 0.000000
12030580:12109691 0 0.283333
12030580:12109850 1 1422.533333
12030580:12111633 0 3.633333
12030580:12112082 0 0.133333
12030583:12104048 0 0.000000
12030587:12109966 8 9.083333
12030602:12111893 8 25.483333
12030602:12112060 0 0.000000
12030741:12103890 0 0.000000
12030749:12071940 1 100.933333
12030750:12110330 0 0.000000
12030759:12109471 9 29.216667
12030769:12109471 1 1363.800000
12030773:12043610 1 741.266667
12030774:12102704 0 0.000000
12030774:12109497 8 7.216667
12030778:12106879 5 27.733333
12030778:12108214 0 3659.050000
12030780:12104827 0 0.000000
12030786:12109167 0 0.000000
12030790:12110290 7 9.600000
12030797:12071940 1 111.050000
12030797:12090919 0 0.316667
12030797:12103793 0 0.000000
12030797:12109433 12 88.866667
12030798:12109755 0 0.000000
12030805:12104799 0 0.000000
12039575:12108757 1 54.916667
12040159:12109432 1 1.066667
12030561:12046072 0 0.000000
12030561:12046713 0 0.000000
12030561:12109038 0 0.283333
12030561:12109387 0 0.000000
12030561:12110322 1 10.800000
12030562:12090977 0 0.066667
12030562:12094526 3 49.116667
12030562:12109345 0 0.716667
12030562:12111974 8 31.650000
12030564:12071041 7 16.233333
12030564:12103749 0 0.000000
12030564:12104710 1 35.900000
12030564:12108264 0 0.000000
12030564:12111644 14 22.116667
12030564:12112615 12 24.766667
12030564:12112620 0 0.483333
12030566:12046072 1 1851.350000
12030566:12056509 0 0.000000
12030566:12103747 0 0.000000
12030566:12104708 0 0.000000
12030566:12110630 0 0.150000
12030566:12112613 8 15.866667
12030569:12091021 0 0.083333
12030569:12103416 0 0.000000
12030569:12107093 0 0.050000
12030569:12108215 0 0.150000
12030569:12108572 0 0.000000
12030569:12109030 0 0.000000
12030569:12109338 9 29.450000
12030569:12109343 12 2713.333333
12030569:12112569 9 47.000000
12030569:12112615 8 20.533333
12030570:12074230 0 0.050000
12030570:12108214 0 0.000000
12030570:12109542 9 284.516667
12030570:12109547 1 1.683333
12030570:12109996 10 1078.233333
12030570:12112568 2 10.866667
12030572:12045549 0 0.000000
12030572:12084568 0 0.000000
12030572:12102739 21 256.416667
12030572:12109340 1 29.083333
12030572:12109540 1 983.550000
12030572:12111805 1 7.850000
12030572:12112566 0 0.750000
12030574:12088115 0 0.000000
12030575:12103415 0 0.000000
12030575:12109373 1 1225.450000
12030575:12109539 0 0.750000
12030575:12109991 8 1460.383333
12030575:12111794 4 6.433333
12030575:12112604 0 0.000000
12030577:12044900 1 71.783333
12030577:12076020 14 235.333333
12030577:12101486 18 23.116667
12030577:12105791 0 0.000000
12030577:12110306 1 2.066667
12030577:12111959 0 0.000000
12030577:12112602 11 20.533333
12030580:12103410 0 0.000000
12030580:12103738 0 0.000000
12030580:12108214 1 3.366667
12030580:12112604 0 0.000000
12030585:12103697 0 0.000000
12030659:12109907 4 15.933333
12030659:12112026 1 5.333333
12030659:12112525 1 0.866667
12030667:12103318 0 0.000000
12030667:12103646 0 0.000000
12030667:12109899 1 0.500000
12030667:12110693 11 28.816667
12030668:12103645 0 0.000000
12030734:12112445 7 18.916667
12030738:12093061 8 33.216667
12030741:12109373 0 0.000000
12030744:12109373 8 14.366667
12030744:12111625 0 0.000000
12030754:12109153 1 43.883333
12030762:12108389 12 22.833333
12030764:12104792 9 4.350000
12032453:12109924 1 367.166667
12033464:12109674 0 0.000000
12033690:12110742 1 8.550000
12037442:12110842 0 0.000000
12030561:12104405 0 0.000000
12030561:12110317 0 0.133333
12030562:12112082 8 15.816667
12030562:12112458 1 10.833333
12030564:12104669 0 0.000000
12030564:12105368 0 0.000000
12030564:12112080 0 0.000000
12030566:12103711 0 0.000000
12030566:12109823 1 0.966667
12030566:12110312 7 454.166667
12030566:12112078 7 69.800000
12030569:12104397 1 68.316667
12030569:12104669 0 0.000000
12030569:12109071 0 0.000000
12030569:12110186 8 15.383333
12030570:12104714 0 0.000000
12030570:12112573 1 16.350000
12030572:12090977 0 0.100000
12030572:12103695 0 0.000000
12030572:12109227 0 0.116667
12030572:12109550 0 0.000000
12030572:12110306 0 0.583333
12030572:12110350 1 7.600000
12030572:12111759 9 472.033333
12030572:12112072 1 0.266667
12030575:12086779 0 0.000000
12030575:12103731 0 0.000000
12030575:12104673 0 0.000000
12030575:12109065 0 0.133333
12030575:12110313 0 0.166667
12030575:12112445 0 0.000000
12030575:12112568 0 0.333333
12030577:12043437 0 0.000000
12030577:12104389 0 0.000000
12030577:12104671 0 0.000000
12030580:12066510 0 25.850000
12030580:12105791 0 3084.266667
12030580:12109542 1 1136.016667
12030580:12110175 7 7.983333
12030585:12109804 1 1.866667
12030625:12103375 0 0.000000
12030625:12111865 1 248.866667
12030627:12067237 0 0.000000
12030641:12103318 0 0.000000
12030641:12103636 0 0.000000
12030668:12111494 1 66.750000
12030734:12106805 10 1329.316667
12030735:12076020 7 5.366667
12030743:12110330 1 680.566667
12030749:12109373 8 929.916667
12030756:12109038 0 0.066667
12030759:12071940 1 180.150000
12030760:12104206 0 0.000000
12030764:12080035 1 1.533333
12030767:12103505 0 0.000000
12030769:12109353 0 1268.250000
12030784:12109971 5 10.383333
12030785:12065674 0 0.116667
12030790:12110132 14 13.983333
12030797:12064686 0 0.200000
12030803:12108837 2 56.416667
12037089:12111200 0 0.000000
12030561:12071037 1 1006.516667
12030561:12103391 0 0.000000
12030561:12108106 0 0.000000
12030561:12109510 2 24.383333
12030561:12109515 0 0.000000
12030561:12110517 0 0.166667
12030561:12112605 0 0.450000
12030562:12044900 2 1398.516667
12030562:12109353 0 0.000000
12030562:12109504 5 14.116667
12030562:12109514 9 15.366667
12030562:12112281 7 20.650000
12030562:12112407 11 22.400000
12030562:12112604 0 0.000000
12030562:12112615 1 8.500000
12030564:12046072 7 1454.816667
12030564:12098439 0 0.000000
12030564:12109194 0 0.100000
12030564:12109510 6 1281.616667
12030564:12110201 0 0.000000
12030564:12112405 0 0.816667
12030564:12112569 0 1.100000
12030564:12112613 8 37.433333
12030566:12050744 1 1869.283333
12030566:12107767 1 926.183333
12030566:12109510 0 0.000000
12030566:12110517 11 268.666667
12030566:12112403 2 21.600000
12030569:12101159 6 166.233333
12030569:12109179 0 0.000000
12030569:12112274 0 0.000000
12030569:12112597 0 0.000000
12030569:12112608 7 16.933333
12030570:12103538 0 0.000000
12030570:12103705 0 0.000000
12030570:12109345 0 0.416667
12030572:12044900 2 119.800000
12030572:12103703 0 0.000000
12030572:12104671 0 0.000000
12030572:12109494 1 1022.383333
12030572:12112397 0 0.000000
12030575:12082462 1 196.683333
12030575:12104373 0 0.000000
12030575:12109530 0 0.283333
12030575:12109532 1 1084.700000
12030577:12082462 7 24.000000
12030577:12109338 7 9.016667
12030577:12109530 0 0.616667
12030577:12112266 8 12.083333
12030577:12112556 0 0.000000
12030580:12103372 0 0.000000
12030580:12105311 0 0.000000
12030580:12109486 2 27.016667
12030580:12112263 7 29.266667
12030580:12112597 0 0.000000
12030583:12109332 1 33.850000
12030583:12112260 1 5.866667
12030585:12112258 1 21.366667
12030587:12112382 1 1.450000
12030602:12109472 0 0.433333
12030602:12109505 1 4.900000
12030625:12109482 1 1033.783333
12030641:12111236 1 101.116667
12030659:12103293 0 3.816667
12030659:12109446 0 0.000000
12030659:12112351 0 0.000000
12030668:12111658 1 3.383333
12030734:12065674 11 13.783333
12030734:12109373 1 1223.583333
12030738:12109369 1 1237.050000
12030743:12109331 1 7.816667
12030743:12109971 0 0.000000
12030744:12065674 9 1290.266667
12030744:12109327 9 20.916667
12030748:12110330 0 0.000000
12030749:12111305 0 0.150000
12030753:12109971 8 16.033333
12030753:12110330 0 0.000000
12030773:12105482 0 0.000000
12030773:12108975 11 18.100000
12030774:12111547 0 0.000000
12030779:12109292 1 675.916667
12030783:12108975 14 15.300000
12030785:12108963 0 0.000000
12030785:12108973 10 13.066667
12030790:12105740 0 0.050000
12030797:12109279 13 132.716667
12030803:12109304 1 136.266667
12030803:12112040 9 14.850000
12030827:12109249 0 0.000000
12037136:12109585 0 0.000000
12040110:12110434 0 0.000000
12030561:12104721 1 10.716667
12030561:12110312 7 572.900000
12030561:12111768 0 0.000000
12030561:12111959 0 0.000000
12030562:12059598 0 0.000000
12030562:12105352 0 0.000000
12030562:12110186 0 0.000000
12030564:12104510 0 0.000000
12030566:12104393 0 0.000000
12030566:12104508 0 0.000000
12030566:12105359 0 0.000000
12030566:12110307 1 8.033333
12030566:12110348 1 2.150000
12030566:12111763 1 2.883333
12030566:12111794 0 0.000000
12030566:12111959 0 0.000000
12030569:12064709 1 12.816667
12030569:12109873 0 0.000000
12030569:12110189 1 169.600000
12030569:12110312 0 0.000000
12030569:12112567 1 0.566667
12030569:12112723 0 1.366667
12030570:12090054 0 0.000000
12030570:12092586 12 11.050000
12030570:12105311 0 0.000000
12030570:12109065 8 21.466667
12030570:12110147 10 15.133333
12030572:12105791 7 254.250000
12030575:12104499 0 0.000000
12030575:12105306 0 0.000000
12030575:12106805 8 11.450000
12030575:12109690 5 8.433333
12030575:12109867 0 0.000000
12030575:12112438 10 30.416667
12030577:12105304 0 0.000000
12030577:12110176 1 198.816667
12030577:12110304 10 18.200000
12030577:12111783 0 4.966667
12030577:12112559 0 0.000000
12030580:12104061 0 0.000000
12030580:12105334 0 0.000000
12030580:12109690 4 5.316667
12030580:12110137 13 10.483333
12030580:12110168 0 0.000000
12030580:12111790 0 0.000000
12030580:12112556 0 2.950000
12030583:12112430 5 15.983333
12030587:12104654 0 0.000000
12030587:12110130 0 0.683333
12030602:12109668 1 135.300000
12030625:12103194 0 0.000000
12030641:12068389 1 4.900000
12030641:12100617 3 10.700000
12030641:12109947 1 86.100000
12030641:12110595 1 0.250000
12030641:12112377 1 2.016667
12030667:12111853 0 0.000000
12030667:12112351 9 100.600000
12030738:12076020 21 16.133333
12030741:12110330 0 0.000000
12030749:12108876 12 135.266667
12030759:12108876 0 0.000000
12030764:12112569 2 1.400000
12030772:12112241 9 7.650000
12030773:12102856 0 0.000000
12030774:12105304 1 1818.366667
12030778:12065674 0 0.166667
12030785:12110252 11 608.416667
12030786:12108996 0 0.000000
12030787:12109971 4 11.550000
12030790:12109475 8 12.066667
12030790:12109963 0 0.000000
12031014:12040789 0 0.000000
12031518:12111784 0 0.000000
12030561:12103232 0 0.000000
12030561:12104870 0 0.000000
12030561:12112608 0 0.000000
12030562:12098439 1 6.533333
12030562:12102451 12 1306.033333
12030562:12103223 0 0.000000
12030562:12104223 0 0.000000
12030562:12105327 0 0.000000
12030562:12110201 0 0.000000
12030562:12111328 16 18.583333
12030562:12112417 1 2.183333
12030564:12104036 0 0.000000
12030564:12104061 0 0.000000
12030564:12105366 0 0.000000
12030564:12109187 0 1253.366667
12030564:12109835 1 0.266667
12030564:12109860 1 468.050000
12030564:12110517 0 0.116667
12030564:12112415 3 5.900000
12030564:12112444 0 0.000000
12030566:12097937 16 13.400000
12030566:12103736 0 0.000000
12030566:12112406 0 0.000000
12030569:12103583 0 0.000000
12030569:12104226 1 147.616667
12030569:12112439 1 0.333333
12030570:12101159 16 166.100000
12030570:12105360 0 0.000000
12030570:12107276 0 0.000000
12030570:12108215 0 0.316667
12030570:12112438 4 17.400000
12030572:12092307 1 239.883333
12030572:12104058 0 0.000000
12030572:12104223 0 0.000000
12030572:12104536 0 0.000000
12030572:12109374 0 0.000000
12030572:12109852 1 932.250000
12030572:12111624 0 0.150000
12030572:12112407 11 9.716667
12030572:12112431 1 1.166667
12030572:12112597 0 14.100000
12030575:12103254 0 0.000000
12030575:12105021 0 0.000000
12030575:12109849 8 22.233333
12030575:12112433 18 15.533333
12030577:12044113 1 1252.466667
12030577:12090837 0 0.000000
12030577:12105307 1 653.516667
12030577:12106278 14 31.400000
12030577:12106919 3 53.133333
12030577:12109369 1 1576.966667
12030577:12110145 8 1072.900000
12030577:12110186 0 0.000000
12030580:12043437 0 0.000000
12030580:12094060 0 0.000000
12030585:12104200 0 0.000000
12030587:12109812 0 0.000000
12030587:12112392 4 20.733333
12030602:12112377 0 0.000000
12030625:12103168 0 0.000000
12030743:12112583 0 0.000000
12030748:12076020 21 28.150000
12030767:12106919 0 0.000000
12030767:12108214 13 185.466667
12030773:12111238 1 7.733333
12030774:12112205 0 0.000000
12030778:12102856 0 0.000000
12030786:12045198 0 0.000000
12030793:12109606 0 0.000000
12030803:12101419 11 386.416667
12030847:12040751 0 0.000000
12033360:12110901 0 0.000000
12034508:12110755 1 1563.316667
12038913:12110695 0 0.000000
12039682:12110224 0 0.000000
12040082:12109849 0 0.000000
12030561:12085384 0 0.000000
12030561:12092307 1 239.716667
12030561:12109868 0 23.016667
12030561:12111640 1 110.516667
12030562:12109867 0 0.233333
12030564:12104190 0 0.000000
12030564:12109865 1 452.916667
12030564:12112608 0 0.000000
12030566:12043610 1 439.766667
12030566:12104547 0 0.000000
12030566:12109375 0 0.000000
12030566:12109863 0 0.100000
12030569:12071041 1 496.900000
12030569:12109372 0 0.000000
12030569:12112603 15 16.400000
12030570:12109859 1 27.800000
12030570:12112084 0 0.000000
12030572:12104546 0 0.000000
12030572:12109369 1 1575.683333
12030572:12109868 0 0.000000
12030572:12110823 0 0.016667
12030572:12112723 8 10.250000
12030575:12107276 1 1355.800000
12030575:12112597 1 2.433333
12030577:12109529 1 1519.266667
12030577:12109863 0 0.483333
12030577:12112718 0 1.733333
12030580:12104179 0 0.000000
12030580:12104502 0 0.000000
12030580:12109849 0 0.000000
12030587:12109354 1 9.033333
12030602:12112077 2 1.600000
12030741:12076020 21 59.400000
12030744:12105335 0 0.000000
12030762:12090977 10 48.566667
12030762:12109667 1 327.066667
12030771:12105791 1 4.616667
12030771:12109170 1 128.516667
12030772:12112523 1 5.800000
12030779:12054548 6 1239.233333
12030779:12103975 0 0.000000
12030561:12091021 0 0.183333
