abodullaegypt1	12030734	12104589	2019-06-11 05:09:57	2019-06-11 05:01:33	{"content":"انا قولت حاجة غلط"}
abodullaegypt1	12030734	12104589	2019-06-11 05:13:31	2019-06-11 05:01:33	{"content":"بصي دا رقمي 01127480484      بجد  انا إنسان محترم مش بتاع لف  ودوران  واللة"}
abodullaegypt1	12030734	12104589	2019-06-11 05:15:09	2019-06-11 05:01:33	{"content":"وربنا يحرسك من كل شر"}
 --------------------------creator:abodullaegypt1 有效聊天数:5-------------------------------------
abodullaegypt1	12030574	12030574	2019-06-11 05:06:13	2019-06-11 05:06:13	{"content":"مرحبا"}
 --------------------------creator:abodullaegypt1 有效聊天数:0-------------------------------------
abodullaegypt1	12030562	12030562	2019-06-11 05:09:01	2019-06-11 05:09:01	{"content":"مرحبا"}
abodullaegypt1	12030562	12104671	2019-06-11 05:09:14	2019-06-11 05:09:01	{"content":"دوّرت رسالة أرسلها لك.. ما لقيت أحلى من كلمة.. الله لا يحرمني منّك."}
abodullaegypt1	12030562	12104671	2019-06-11 05:09:19	2019-06-11 05:09:01	{"content":"هاي"}
abodullaegypt1	12030562	12030562	2019-06-11 05:09:22	2019-06-11 05:09:01	{"content":"كيفيك"}
abodullaegypt1	12030562	12104671	2019-06-11 05:09:35	2019-06-11 05:09:01	{"content":"ممكن نتعرف"}
abodullaegypt1	12030562	12030562	2019-06-11 05:10:00	2019-06-11 05:09:01	{"content":"هلا وغلا"}
abodullaegypt1	12030562	12030562	2019-06-11 05:10:03	2019-06-11 05:09:01	{"content":"اسمك"}
abodullaegypt1	12030562	12104671	2019-06-11 05:10:24	2019-06-11 05:09:01	{"content":"احمد"}
abodullaegypt1	12030562	12104671	2019-06-11 05:10:29	2019-06-11 05:09:01	{"content":"من فين"}
abodullaegypt1	12030562	12030562	2019-06-11 05:10:30	2019-06-11 05:09:01	{"content":"سارة"}
abodullaegypt1	12030562	12030562	2019-06-11 05:10:44	2019-06-11 05:09:01	{"content":"سوريا وانت"}
abodullaegypt1	12030562	12104671	2019-06-11 05:11:13	2019-06-11 05:09:01	{"content":"احمد من مصر"}
abodullaegypt1	12030562	12104671	2019-06-11 05:11:20	2019-06-11 05:09:01	{"content":"احسن ناس"}
abodullaegypt1	12030562	12030562	2019-06-11 05:11:32	2019-06-11 05:09:01	{"content":"انتوا الاحسن"}
abodullaegypt1	12030562	12104671	2019-06-11 05:12:00	2019-06-11 05:09:01	{"content":"تسلم"}
abodullaegypt1	12030562	12104671	2019-06-11 05:12:10	2019-06-11 05:09:01	{"content":"عيونك يا قلبي"}
abodullaegypt1	12030562	12030562	2019-06-11 05:12:35	2019-06-11 05:09:01	{"content":"كام عمرك"}
abodullaegypt1	12030562	12104671	2019-06-11 05:13:04	2019-06-11 05:09:01	{"content":"بس انا بحب أناس بتاعت سوريا"}
abodullaegypt1	12030562	12104671	2019-06-11 05:13:17	2019-06-11 05:09:01	{"content":"٢٢ سنه"}
abodullaegypt1	12030562	12104671	2019-06-11 05:13:23	2019-06-11 05:09:01	{"content":"وانتي"}
abodullaegypt1	12030562	12030562	2019-06-11 05:13:47	2019-06-11 05:09:01	{"content":"واحنا كمان نحب مصر كتيييييير"}
abodullaegypt1	12030562	12104671	2019-06-11 05:14:19	2019-06-11 05:09:01	{"content":"تسلم"}
abodullaegypt1	12030562	12030562	2019-06-11 05:15:01	2019-06-11 05:09:01	{"content":"الله يسلمك"}
abodullaegypt1	12030562	12104671	2019-06-11 05:15:07	2019-06-11 05:09:01	{"content":"انتي كام عمرك"}
abodullaegypt1	12030562	12030562	2019-06-11 05:16:01	2019-06-11 05:09:01	{"content":"24"}
abodullaegypt1	12030562	12030562	2019-06-11 05:16:05	2019-06-11 05:09:01	{"content":"وانت"}
abodullaegypt1	12030562	12104671	2019-06-11 05:17:03	2019-06-11 05:09:01	{"content":"٢٢ سنه"}
 --------------------------creator:abodullaegypt1 有效聊天数:9-------------------------------------
abodullaegypt1	12030570	12030570	2019-06-11 05:09:07	2019-06-11 05:09:07	{"content":"مرحبا"}
