ID	回复回合数	时间数
12030583:12103548 1 0.000000
12030585:12109180 7 1155.383333
12030585:12109668 1 0.000000
12030587:12109974 2 2.200000
12030587:12111923 1 0.000000
12030602:12103531 1 0.000000
12030602:12109330 1 733.100000
12030602:12109482 1 1032.133333
12030602:12111898 1 68.066667
12030625:12111236 1 0.000000
12030625:12111708 1 0.000000
12030628:12044042 1 0.000000
12030658:12040789 1 0.000000
12030659:12104586 1 0.000000
12030659:12109425 1 29.183333
12030659:12109594 1 4.750000
12030667:12109905 1 0.216667
12030734:12105482 1 1916.283333
12030743:12109022 1 0.250000
12030745:12108214 1 0.000000
12030750:12108214 8 16.716667
12030754:12104627 1 0.000000
12030767:12104330 6 7.150000
12030771:12095132 1 0.000000
12030773:12109159 1 0.000000
12030773:12109963 11 25.716667
12030775:12101419 1 0.000000
12030779:12109793 10 11.400000
12030780:12108975 1 0.000000
12030786:12109292 2 1662.533333
12030790:12104471 1 0.000000
12030790:12108975 1 0.000000
12030791:12088357 14 28.633333
12030802:12108154 1 0.116667
12036114:12110575 1 0.000000
10000:12030695 1 1414.450000
10000:12030854 1 1423.400000
10000:12031018 1 1415.600000
10000:12031023 1 1427.750000
10000:12031028 1 1410.816667
10000:12031347 1 1416.533333
10000:12031501 1 1420.100000
10000:12031506 1 1423.333333
10000:12031824 1 1419.683333
10000:12031830 1 1421.766667
10000:12031994 1 1417.033333
10000:12032151 1 1409.166667
10000:12032302 1 1412.733333
10000:12032626 1 1417.866667
10000:12032634 1 1426.166667
10000:12032795 1 1421.750000
10000:12033109 1 1409.933333
10000:12033273 1 1423.683333
10000:12033278 1 1419.466667
10000:12033766 1 1419.083333
10000:12033923 1 1423.650000
10000:12033954 1 1416.516667
10000:12034090 1 1412.733333
10000:12034398 1 1412.416667
10000:12034403 1 1408.516667
10000:12034406 1 1409.350000
10000:12034881 1 1417.466667
10000:12034889 1 1408.866667
10000:12035045 1 1430.733333
10000:12035050 1 1413.283333
10000:12035202 1 1422.116667
10000:12035538 1 1419.333333
10000:12035697 1 1411.500000
10000:12035846 1 1410.766667
10000:12036170 1 1405.466667
10000:12036175 1 1428.283333
10000:12036178 1 1413.216667
10000:12036209 1 1422.550000
10000:12036653 1 1417.033333
10000:12036658 1 1413.483333
10000:12036668 1 1418.783333
10000:12036822 1 1416.816667
10000:12036828 1 1406.766667
10000:12036986 1 1419.466667
10000:12037141 1 1423.900000
10000:12037457 1 1415.200000
10000:12037469 1 1402.183333
10000:12037474 1 1425.850000
10000:12037498 1 1404.983333
10000:12037618 1 1401.516667
10000:12037624 1 1416.800000
10000:12037942 1 1411.066667
10000:12037947 1 1417.850000
10000:12037950 1 1417.500000
10000:12037952 1 1414.183333
10000:12038101 1 1422.016667
10000:12038117 1 1422.383333
10000:12038265 1 1423.183333
10000:12038425 1 1417.583333
10000:12038430 1 1413.116667
10000:12038440 1 1416.600000
10000:12038600 1 1411.683333
10000:12038746 1 1412.033333
10000:12038748 1 1418.450000
10000:12038758 1 1422.516667
10000:12039241 1 1414.266667
10000:12039246 1 1423.883333
10000:12039396 1 1421.333333
10000:12039406 1 1419.383333
10000:12039714 1 1403.466667
10000:12039719 1 1413.300000
10000:12039753 1 1409.216667
10000:12039889 1 1424.800000
10000:12040042 1 1412.516667
10000:12040197 1 1414.116667
10000:12040202 1 1415.416667
10000:12040212 1 1422.416667
10000:12040372 1 1425.100000
10000:12040535 1 1419.283333
10000:12040685 1 1419.933333
10000:12040690 1 1416.250000
12030561:12105502 1 0.000000
12030561:12108871 1 0.266667
12030561:12108876 1 0.083333
12030561:12110160 3 1.966667
12030562:12067142 1 0.000000
12030562:12080035 1 0.000000
12030562:12103729 1 0.000000
12030562:12104047 1 0.000000
12030562:12105008 1 0.000000
12030562:12110159 1 2.383333
12030562:12110198 1 0.000000
12030562:12112265 10 18.583333
12030564:12104209 1 0.000000
12030564:12104523 1 0.000000
12030564:12105334 1 0.000000
12030564:12105647 1 0.000000
12030564:12109674 11 19.816667
12030564:12111778 1 12.433333
12030566:12080514 1 0.000000
12030566:12096631 2 146.783333
12030566:12105327 1 0.000000
12030566:12108876 2 3.533333
12030566:12111776 3 167.116667
12030566:12112256 1 19.716667
12030569:12066334 10 12.550000
12030569:12092591 1 7.500000
12030569:12104841 1 0.000000
12030569:12111773 9 19.216667
12030569:12112256 6 63.800000
12030570:12043610 1 1.250000
12030570:12062959 1 0.000000
12030570:12103874 1 0.000000
12030570:12105493 1 0.000000
12030570:12109673 1 0.183333
12030572:12067142 7 2629.100000
12030572:12103236 1 0.000000
12030572:12103719 1 0.000000
12030572:12104389 1 0.000000
12030572:12105008 1 0.000000
12030572:12112249 8 18.333333
12030572:12112253 1 0.000000
12030574:12109664 3 4.783333
12030575:12101450 1 0.000000
12030575:12103869 3 49.533333
12030575:12111767 1 0.000000
12030577:12100005 1 0.000000
12030577:12104032 1 0.000000
12030577:12104828 1 0.000000
12030577:12109343 8 2750.633333
12030580:12104840 1 0.000000
12030580:12108544 1 0.066667
12030580:12109340 1 2.200000
12030580:12110306 1 9.250000
12030580:12111440 4 273.150000
12030580:12112241 9 16.383333
12030580:12112247 1 1.550000
12030583:12112239 2 5.500000
12030585:12112236 1 0.000000
12030625:12103501 1 0.150000
12030625:12112351 1 0.183333
12030653:12040789 1 0.000000
12030659:12103462 1 0.000000
12030659:12109261 2 19.683333
12030659:12110545 1 0.000000
12030668:12103776 1 0.000000
12030734:12111759 14 172.466667
12030735:12108214 2 175.733333
12030735:12108389 4 4.150000
12030741:12065674 12 1420.783333
12030750:12109170 9 14.750000
12030750:12109971 1 0.000000
12030759:12043437 1 0.000000
12030762:12071940 3 1.450000
12030767:12071940 2 55.066667
12030767:12109471 2 89.100000
12030767:12112224 9 54.000000
12030772:12109471 1 0.000000
12030775:12102856 1 0.000000
12030780:12109458 14 33.283333
12030785:12108975 2 514.083333
12030787:12107361 2 447.866667
12030790:12104790 1 0.000000
12030803:12108957 4 8.566667
12030805:12105088 1 0.000000
12030805:12108966 3 48.783333
12032214:12110762 1 0.000000
12035466:12059825 1 0.383333
10000:12030569 1 1420.333333
10000:12030705 1 1421.816667
10000:12030862 1 1407.600000
10000:12031013 1 1412.716667
10000:12031345 1 1414.650000
10000:12031494 1 1412.433333
10000:12031511 1 1414.116667
10000:12031661 1 1427.716667
10000:12031671 1 1422.483333
10000:12031817 1 1410.100000
10000:12031858 1 1417.350000
10000:12032307 1 1426.183333
10000:12032310 1 1408.550000
10000:12032467 1 1422.000000
10000:12032624 1 1425.650000
10000:12032785 1 1423.633333
10000:12032790 1 1421.500000
10000:12032801 1 1422.316667
10000:12032824 1 1412.650000
10000:12032950 1 1412.400000
10000:12033106 1 1405.700000
10000:12033117 1 1421.333333
10000:12033283 1 1405.433333
10000:12033600 1 1416.633333
10000:12033790 1 1426.816667
10000:12033913 1 1425.483333
10000:12033916 1 1411.650000
10000:12034072 1 1406.033333
10000:12034074 1 1426.150000
10000:12034079 1 1413.466667
10000:12034083 1 1405.666667
10000:12034113 1 1408.383333
10000:12034249 1 1406.283333
10000:12034557 1 1415.166667
10000:12034573 1 1421.250000
10000:12034722 1 1423.183333
10000:12034732 1 1410.283333
10000:12035056 1 1421.683333
10000:12035361 1 1425.633333
10000:12035402 1 1412.783333
10000:12035528 1 1412.166667
10000:12035695 1 1423.650000
10000:12035852 1 1415.400000
10000:12035855 1 1429.266667
10000:12036021 1 1430.166667
10000:12036168 1 1411.033333
10000:12036329 1 1402.466667
10000:12036334 1 1404.816667
10000:12036345 1 1405.616667
10000:12036504 1 1415.000000
10000:12036661 1 1406.900000
10000:12037134 1 1413.866667
10000:12037144 1 1419.350000
10000:12037300 1 1413.383333
10000:12037311 1 1403.516667
10000:12037627 1 1418.683333
10000:12037657 1 1407.383333
10000:12037793 1 1405.600000
10000:12038107 1 1424.083333
10000:12038276 1 1413.750000
10000:12038423 1 1410.316667
10000:12038433 1 1418.550000
10000:12038464 1 1415.450000
10000:12038913 1 1404.683333
10000:12039072 1 1420.883333
10000:12039083 1 1416.916667
10000:12039399 1 1426.383333
10000:12039565 1 1410.433333
10000:12039712 1 1414.650000
10000:12039724 1 1426.700000
10000:12039873 1 1421.000000
10000:12039879 1 1423.583333
10000:12040048 1 1411.416667
10000:12040205 1 1413.800000
10000:12040207 1 1408.166667
10000:12040361 1 1425.100000
10000:12040678 1 1422.133333
10000:12040695 1 1404.266667
10000:12040719 1 1418.533333
12030561:12099852 1 0.000000
12030561:12105008 1 0.000000
12030561:12105342 1 0.000000
12030561:12109046 2 9.650000
12030561:12109369 1 0.333333
12030561:12109845 2 944.100000
12030561:12109852 1 0.000000
12030561:12110168 9 20.766667
12030561:12111624 1 0.100000
12030561:12111940 1 0.000000
12030561:12112097 2 2.583333
12030562:12097270 9 908.866667
12030562:12100975 1 0.166667
12030562:12103878 1 0.000000
12030562:12109363 1 0.583333
12030562:12110164 1 210.200000
12030562:12110167 8 712.666667
12030562:12110334 1 0.000000
12030562:12111290 9 19.783333
12030562:12112096 2 3.066667
12030564:12109515 1 0.283333
12030564:12109839 2 958.833333
12030564:12109849 2 69.933333
12030564:12110167 16 1259.850000
12030566:12103874 1 0.000000
12030566:12109514 7 58.883333
12030566:12110163 1 0.200000
12030566:12110330 1 1855.600000
12030566:12111286 1 3.716667
12030569:12057320 1 0.000000
12030569:12103223 1 0.000000
12030569:12103711 1 0.000000
12030569:12109510 2 36.933333
12030569:12109511 2 320.666667
12030570:12102739 10 2865.166667
12030570:12103715 1 0.000000
12030570:12109510 2 35.433333
12030570:12109867 2 3.050000
12030570:12110159 1 0.000000
12030572:12080035 10 58.833333
12030572:12105331 1 0.000000
12030572:12109353 12 1304.766667
12030572:12110154 10 1109.233333
12030572:12110159 1 0.000000
12030572:12112086 1 1.216667
12030574:12105322 1 0.000000
12030575:12043610 1 421.783333
12030575:12097270 2 2722.500000
12030575:12109032 9 36.683333
12030575:12109862 1 455.483333
12030575:12110156 1 0.416667
12030580:12069066 1 0.000000
12030580:12112078 5 69.566667
12030583:12109830 1 1.766667
12030587:12109819 2 8.583333
12030602:12103683 1 0.000000
12030602:12111899 1 0.000000
12030641:12040810 1 0.333333
12030668:12105259 1 0.000000
12030743:12108214 9 9.616667
12030745:12090977 1 0.083333
12030748:12109182 4 16.516667
12030749:12065674 1 0.100000
12030754:12110455 8 20.133333
12030760:12109971 8 8.016667
12030767:12109959 10 34.866667
12030774:12104790 1 0.000000
12030779:12109634 16 36.333333
12030780:12065674 1 0.100000
12030797:12109606 11 135.966667
12030798:12105088 1 0.000000
12030803:12056753 1 160.416667
12030803:12090919 1 0.000000
12031003:12109410 1 0.000000
12036224:12110458 1 239.950000
12037324:12110167 1 119.116667
10000:12030865 1 1429.283333
10000:12031021 1 1415.833333
10000:12031171 1 1414.966667
10000:12031176 1 1410.750000
10000:12031178 1 1419.083333
10000:12031188 1 1404.333333
10000:12031337 1 1412.200000
10000:12031535 1 1410.250000
10000:12031820 1 1417.083333
10000:12031828 1 1402.450000
10000:12031984 1 1423.083333
10000:12032144 1 1406.783333
10000:12032154 1 1412.733333
10000:12032465 1 1428.916667
10000:12032477 1 1409.316667
10000:12032501 1 1417.616667
10000:12032637 1 1418.716667
10000:12032793 1 1414.916667
10000:12032953 1 1427.733333
10000:12032960 1 1421.283333
10000:12033276 1 1405.133333
10000:12033433 1 1414.566667
10000:12033472 1 1414.550000
10000:12033756 1 1422.550000
10000:12033759 1 1410.233333
10000:12033926 1 1412.983333
10000:12034239 1 1426.050000
10000:12034409 1 1422.066667
10000:12034720 1 1413.333333
10000:12034756 1 1412.033333
10000:12034879 1 1410.916667
10000:12035038 1 1412.566667
10000:12035079 1 1421.833333
10000:12035205 1 1419.233333
10000:12035372 1 1418.933333
10000:12035698 1 1418.433333
10000:12036011 1 1418.850000
10000:12036045 1 1412.516667
10000:12036327 1 1416.100000
10000:12036337 1 1425.033333
10000:12036338 1 1416.866667
10000:12036343 1 1415.633333
10000:12036368 1 1416.083333
10000:12036817 1 1411.250000
10000:12036820 1 1422.416667
10000:12036977 1 1405.666667
10000:12036987 1 1407.233333
10000:12037467 1 1421.250000
10000:12037470 1 1414.866667
10000:12037616 1 1401.466667
10000:12037783 1 1428.700000
10000:12038110 1 1414.933333
10000:12038115 1 1425.633333
10000:12038300 1 1424.883333
10000:12038582 1 1429.583333
10000:12038589 1 1430.400000
10000:12038593 1 1427.500000
10000:12038598 1 1410.433333
10000:12038623 1 1412.816667
10000:12038759 1 1421.733333
10000:12038916 1 1416.033333
10000:12038946 1 1414.416667
10000:12039081 1 1420.750000
10000:12039239 1 1412.550000
10000:12039242 1 1410.150000
10000:12039389 1 1424.033333
10000:12039555 1 1414.233333
10000:12039566 1 1412.200000
10000:12039722 1 1426.416667
10000:12039871 1 1424.000000
10000:12039882 1 1421.366667
10000:12039887 1 1417.750000
10000:12039912 1 1424.550000
10000:12040362 1 1405.850000
10000:12040365 1 1412.833333
10000:12040370 1 1417.966667
10000:12040531 1 1418.216667
10000:12040688 1 1419.550000
12030561:12040757 1 0.000000
12030561:12045549 1 0.000000
12030561:12066510 8 27.833333
12030561:12104685 1 0.000000
12030561:12109529 1 0.000000
12030561:12111784 1 0.000000
12030562:12105493 1 0.000000
12030562:12105499 1 0.000000
12030562:12109027 2 22.450000
12030564:12108876 1 0.100000
12030564:12110009 1 0.766667
12030564:12110325 10 17.366667
12030564:12112097 10 9.566667
12030566:12040752 1 0.000000
12030566:12095990 1 0.000000
12030566:12104680 1 0.000000
12030566:12109064 1 0.000000
12030566:12109996 1 0.950000
12030569:12111776 2 181.800000
12030570:12104193 1 0.000000
12030570:12105485 1 8.450000
12030570:12106805 2 1197.916667
12030570:12109027 1 0.000000
12030570:12109060 7 10.866667
12030570:12109186 1 38.150000
12030570:12109353 1 0.000000
12030570:12109676 2 98.350000
12030570:12110003 2 24.516667
12030570:12110149 1 0.483333
12030570:12112098 1 3.350000
12030572:12066334 9 6.233333
12030572:12098560 9 36.466667
12030572:12103907 1 0.483333
12030572:12104358 2 341.850000
12030572:12104548 1 0.000000
12030572:12104674 1 0.000000
12030572:12110317 1 0.000000
12030572:12111773 1 0.000000
12030575:12109515 2 1382.933333
12030575:12110314 1 0.400000
12030577:12103897 1 0.000000
12030577:12104186 1 0.000000
12030577:12104502 1 0.000000
12030577:12105191 12 21.816667
12030577:12108863 1 1198.250000
12030577:12109996 1 0.000000
12030577:12110312 1 0.100000
12030577:12112084 1 0.000000
12030580:12081823 1 0.100000
12030580:12109009 1 0.000000
12030580:12109343 1 4.433333
12030580:12109510 2 0.883333
12030585:12109171 1 2.083333
12030587:12103702 1 0.000000
12030602:12108987 16 2552.383333
12030602:12109321 1 13.533333
12030625:12112359 1 0.000000
12030641:12104615 1 0.000000
12030641:12109605 2 1739.833333
12030667:12104256 1 0.000000
12030667:12104579 1 0.000000
12030745:12101433 1 0.000000
12030748:12109971 1 0.000000
12030753:12109170 9 12.550000
12030754:12108876 10 13.766667
12030756:12094983 1 0.000000
12030759:12109331 11 65.250000
12030760:12109959 13 62.100000
12030773:12109315 1 0.000000
12030778:12108975 1 0.000000
12030780:12104949 1 0.000000
12030784:12109304 1 0.100000
12040131:12111397 1 0.000000
10000:12030698 1 1418.183333
10000:12030858 1 1414.700000
10000:12030863 1 1409.666667
10000:12031181 1 1419.583333
10000:12031217 1 1428.016667
10000:12031346 1 1407.483333
10000:12031504 1 1418.400000
10000:12031664 1 1415.966667
10000:12031669 1 1424.366667
10000:12031987 1 1414.950000
10000:12032137 1 1428.650000
10000:12032152 1 1417.700000
10000:12032183 1 1421.133333
10000:12032460 1 1416.016667
10000:12032470 1 1407.100000
10000:12032635 1 1424.783333
10000:12032660 1 1419.633333
10000:12032783 1 1419.416667
10000:12033431 1 1417.316667
10000:12033436 1 1411.766667
10000:12033443 1 1411.166667
10000:12033467 1 1411.450000
10000:12033749 1 1414.800000
10000:12033919 1 1426.966667
10000:12033949 1 1420.133333
10000:12034242 1 1405.266667
10000:12034247 1 1408.783333
10000:12034402 1 1420.950000
10000:12034407 1 1419.666667
10000:12034725 1 1409.283333
10000:12034761 1 1415.316667
10000:12035048 1 1406.916667
10000:12035208 1 1417.650000
10000:12035215 1 1415.516667
10000:12035531 1 1411.900000
10000:12035681 1 1428.016667
10000:12035686 1 1421.766667
10000:12035691 1 1419.900000
10000:12035722 1 1428.183333
10000:12036004 1 1420.183333
10000:12036014 1 1415.483333
10000:12036019 1 1420.050000
10000:12036050 1 1425.050000
10000:12036174 1 1418.266667
10000:12036179 1 1421.750000
10000:12036204 1 1417.750000
10000:12036494 1 1420.900000
10000:12036497 1 1406.616667
10000:12036502 1 1408.433333
10000:12036826 1 1416.266667
10000:12037016 1 1411.400000
10000:12037293 1 1420.666667
10000:12037303 1 1405.316667
10000:12037334 1 1415.066667
10000:12037463 1 1421.716667
10000:12037791 1 1424.566667
10000:12037951 1 1411.716667
10000:12037977 1 1424.500000
10000:12038266 1 1419.683333
10000:12038269 1 1411.633333
10000:12038274 1 1420.050000
10000:12038305 1 1423.933333
10000:12038592 1 1415.516667
10000:12038749 1 1406.916667
10000:12039075 1 1425.150000
10000:12039230 1 1411.883333
10000:12039266 1 1413.700000
10000:12039271 1 1410.016667
10000:12039394 1 1412.300000
10000:12039548 1 1418.516667
10000:12039563 1 1413.966667
10000:12039589 1 1412.100000
10000:12039594 1 1422.816667
10000:12040038 1 1424.150000
10000:12040046 1 1425.500000
10000:12040514 1 1414.116667
10000:12040555 1 1422.216667
12030561:12109044 9 13.566667
12030561:12109688 3 258.400000
12030561:12109717 10 15.800000
12030561:12109835 1 0.433333
12030561:12109840 1 10.616667
12030561:12110040 9 1404.016667
12030561:12112256 3 4.866667
12030561:12112265 9 12.383333
12030561:12112290 2 16.166667
12030562:12105658 1 0.000000
12030562:12109687 2 70.850000
12030562:12109839 2 742.216667
12030562:12110034 2 35.750000
12030564:12091182 1 0.000000
12030564:12103393 1 0.000000
12030564:12109714 12 285.566667
12030564:12110330 1 0.183333
12030564:12112092 3 1.950000
12030564:12112253 2 5.250000
12030564:12112287 13 12.716667
12030566:12040757 1 0.000000
12030566:12052355 1 0.950000
12030566:12103882 1 0.000000
12030566:12105490 1 0.000000
12030569:12103396 1 0.000000
12030569:12105517 1 0.000000
12030569:12109514 13 17.250000
12030569:12109996 2 16.350000
12030569:12110325 1 0.000000
12030569:12111765 1 51.150000
12030569:12112082 10 18.466667
12030569:12112097 8 18.350000
12030569:12112287 8 14.616667
12030570:12103878 1 0.000000
12030570:12109035 1 0.000000
12030570:12109679 11 231.766667
12030570:12109708 9 19.366667
12030570:12109995 1 17.333333
12030570:12110031 8 12.833333
12030570:12111764 1 0.000000
12030570:12112281 8 19.400000
12030572:12068780 1 0.000000
12030572:12102613 1 3438.816667
12030572:12104677 1 0.000000
12030572:12105191 11 14.150000
12030572:12112084 10 10.550000
12030574:12112246 9 8.483333
12030575:12059598 1 0.000000
12030575:12103873 1 0.000000
12030575:12104834 1 0.000000
12030575:12109030 10 41.083333
12030575:12109996 1 0.233333
12030575:12112281 8 7.866667
12030577:12101806 1 0.000000
12030577:12102613 5 3260.250000
12030577:12110317 1 0.000000
12030580:12110314 2 15.350000
12030580:12112237 6 75.366667
12030580:12112276 1 0.000000
12030585:12109664 2 4.500000
12030587:12112079 10 17.050000
12030587:12112230 1 1.950000
12030587:12112239 2 6.250000
12030602:12095777 1 285.383333
12030602:12112095 1 0.000000
12030625:12109771 1 3.666667
12030641:12104125 1 0.000000
12030734:12102451 7 1253.166667
12030738:12090977 1 0.066667
12030743:12076020 9 13.016667
12030748:12109018 1 0.000000
12030753:12101923 1 0.000000
12030759:12107541 2 2834.900000
12030767:12112050 1 0.000000
12030769:12054566 1 667.200000
12030769:12090977 10 8.283333
12030774:12101419 2 885.166667
12030774:12109475 8 17.583333
12030775:12108214 1 0.000000
12030778:12109471 1 0.666667
12030780:12109303 1 0.000000
12030786:12102856 1 0.000000
12030786:12103970 1 0.000000
12030791:12108975 1 0.000000
12030793:12090919 15 1302.233333
12030800:12101578 1 0.000000
12035944:12110266 1 0.000000
12037319:12108891 1 0.000000
10000:12031169 1 1420.116667
10000:12031186 1 1422.833333
10000:12031330 1 1417.733333
10000:12031335 1 1409.016667
10000:12031340 1 1424.216667
10000:12031371 1 1415.300000
10000:12031376 1 1406.916667
10000:12031829 1 1414.466667
10000:12032019 1 1420.083333
10000:12032142 1 1412.400000
10000:12032147 1 1417.400000
10000:12032306 1 1420.266667
10000:12032337 1 1420.283333
10000:12032458 1 1421.433333
10000:12032630 1 1422.850000
10000:12032665 1 1418.583333
10000:12032958 1 1424.266667
10000:12033118 1 1409.633333
10000:12033426 1 1419.583333
10000:12033441 1 1419.150000
10000:12033585 1 1411.033333
10000:12033595 1 1430.100000
10000:12033924 1 1406.183333
10000:12034078 1 1410.866667
10000:12034397 1 1416.033333
10000:12034438 1 1414.683333
10000:12034713 1 1428.100000
10000:12034715 1 1423.650000
10000:12034730 1 1403.300000
10000:12034915 1 1426.500000
10000:12035213 1 1415.166667
10000:12035696 1 1419.583333
10000:12035727 1 1412.933333
10000:12035850 1 1410.183333
10000:12035881 1 1428.750000
10000:12035886 1 1410.900000
10000:12036002 1 1413.133333
10000:12036009 1 1423.816667
10000:12036662 1 1410.100000
10000:12036970 1 1427.900000
10000:12036975 1 1409.350000
10000:12036978 1 1411.166667
10000:12036985 1 1421.300000
10000:12037011 1 1416.766667
10000:12037019 1 1421.183333
10000:12037145 1 1427.616667
10000:12037170 1 1417.933333
10000:12037298 1 1427.866667
10000:12037468 1 1418.900000
10000:12037786 1 1420.916667
10000:12037982 1 1416.733333
10000:12038257 1 1418.100000
10000:12038259 1 1425.666667
10000:12038264 1 1422.633333
10000:12038434 1 1421.466667
10000:12038459 1 1415.333333
10000:12038752 1 1407.666667
10000:12038757 1 1420.616667
10000:12038917 1 1420.233333
10000:12038948 1 1408.833333
10000:12039235 1 1409.083333
10000:12039240 1 1427.816667
10000:12039430 1 1411.266667
10000:12039553 1 1422.350000
10000:12039558 1 1401.916667
10000:12039587 1 1416.716667
10000:12039723 1 1416.400000
10000:12040041 1 1418.116667
10000:12040237 1 1424.650000
10000:12040519 1 1410.700000
10000:12040529 1 1422.450000
10000:12040560 1 1415.166667
10000:12040689 1 1420.600000
12030561:12045724 2 3.050000
12030561:12103399 1 0.000000
12030561:12104047 1 0.000000
12030561:12109363 1 759.416667
12030561:12109394 1 0.000000
12030562:12041373 1 0.000000
12030562:12074230 3 435.950000
12030562:12103398 1 0.000000
12030562:12104529 1 0.000000
12030562:12112097 3 21.483333
12030564:12103869 4 12.550000
12030564:12104074 1 0.000000
12030564:12109517 1 1007.950000
12030564:12109996 1 2.350000
12030566:12067142 16 757.916667
12030566:12071041 1 0.000000
12030566:12109676 1 11.700000
12030569:12091182 2 1274.066667
12030569:12092307 1 239.983333
12030569:12104685 1 0.000000
12030569:12108389 1 0.000000
12030569:12109386 1 48.666667
12030569:12111286 1 0.000000
12030570:12103390 1 0.000000
12030570:12103871 1 130.333333
12030570:12105327 1 0.000000
12030570:12108742 1 0.000000
12030570:12111773 1 0.000000
12030572:12100975 10 2846.116667
12030572:12103869 1 0.000000
12030572:12104832 1 0.000000
12030574:12109668 1 21.650000
12030575:12065674 1 0.133333
12030575:12102451 6 1345.233333
12030575:12103550 1 0.000000
12030575:12103858 11 16.133333
12030575:12104058 1 1065.716667
12030575:12109667 1 0.883333
12030575:12109698 2 400.766667
12030577:12104056 1 0.000000
12030577:12109504 8 11.400000
12030577:12109978 2 61.950000
12030577:12111956 2 19.333333
12030580:12065674 8 16.816667
12030580:12102739 1 0.000000
12030580:12109667 1 0.200000
12030580:12109975 10 544.250000
12030580:12111763 2 2.616667
12030580:12111922 1 33.300000
12030583:12103573 1 0.000000
12030583:12109664 1 0.000000
12030587:12109368 1 0.000000
12030587:12109973 1 0.116667
12030602:12105295 1 0.000000
12030625:12103531 1 0.000000
12030668:12111675 1 29.033333
12030744:12108214 8 9.266667
12030745:12109528 9 10.333333
12030767:12064686 1 220.416667
12030767:12109475 2 82.750000
12030767:12109793 8 1363.200000
12030769:12109504 7 12.133333
12030772:12090460 1 0.000000
12030780:12097862 1 0.000000
12030780:12110274 12 944.716667
12030784:12054508 1 1401.066667
12030784:12090919 1 122.683333
12030786:12090919 1 0.283333
12030790:12104141 1 0.000000
12030790:12109165 2 210.000000
12030791:12098018 9 54.833333
12030802:12109279 2 11.366667
12030802:12109445 1 0.000000
12030802:12109471 1 5.033333
12030805:12109755 10 9.266667
12034918:12109032 1 0.000000
12038008:12109486 1 10.000000
10000:12030689 1 1412.200000
10000:12030730 1 1416.983333
10000:12031012 1 1420.716667
10000:12031053 1 1414.000000
10000:12031179 1 1414.266667
10000:12031182 1 1410.366667
10000:12031210 1 1421.950000
10000:12031379 1 1417.866667
10000:12031505 1 1422.950000
10000:12031823 1 1423.116667
10000:12031978 1 1418.000000
10000:12032145 1 1408.183333
10000:12032186 1 1410.550000
10000:12032301 1 1409.633333
10000:12032311 1 1406.383333
10000:12032335 1 1407.916667
10000:12032342 1 1415.116667
10000:12032617 1 1418.350000
10000:12032619 1 1405.250000
10000:12032658 1 1404.266667
10000:12032794 1 1410.800000
10000:12032954 1 1406.866667
10000:12032985 1 1412.750000
10000:12033267 1 1425.633333
10000:12033424 1 1405.283333
10000:12033434 1 1413.783333
10000:12033465 1 1405.750000
10000:12033475 1 1423.183333
10000:12033590 1 1421.533333
10000:12033601 1 1420.266667
10000:12033626 1 1405.250000
10000:12033631 1 1418.916667
10000:12034084 1 1411.800000
10000:12034400 1 1427.816667
10000:12034441 1 1408.083333
10000:12034556 1 1420.200000
10000:12034723 1 1406.266667
10000:12034754 1 1409.683333
10000:12034874 1 1419.983333
10000:12034890 1 1410.033333
10000:12034913 1 1417.133333
10000:12035373 1 1408.716667
10000:12035563 1 1413.466667
10000:12035720 1 1414.450000
10000:12035730 1 1409.533333
10000:12035845 1 1427.316667
10000:12035856 1 1413.783333
10000:12036529 1 1405.383333
10000:12036652 1 1412.850000
10000:12036693 1 1418.683333
10000:12036852 1 1420.416667
10000:12036968 1 1417.733333
10000:12036980 1 1410.450000
10000:12037009 1 1419.633333
10000:12037175 1 1416.283333
10000:12037941 1 1414.700000
10000:12037944 1 1409.383333
10000:12037975 1 1415.950000
10000:12038141 1 1417.466667
10000:12038267 1 1417.566667
10000:12038298 1 1417.700000
10000:12038457 1 1416.033333
10000:12039223 1 1418.066667
10000:12039264 1 1417.116667
10000:12039274 1 1407.366667
10000:12039400 1 1427.316667
10000:12039546 1 1423.983333
10000:12039556 1 1412.550000
10000:12040073 1 1418.533333
10000:12040196 1 1428.183333
10000:12040206 1 1416.500000
10000:12040363 1 1418.450000
10000:12040366 1 1419.916667
10000:12040396 1 1401.050000
10000:12040512 1 1416.533333
10000:12040524 1 1408.616667
10000:12040553 1 1428.833333
10000:12040714 1 1413.016667
12030561:12084708 3 4.116667
12030561:12103882 1 0.000000
12030561:12109198 3 10.383333
12030561:12110033 9 451.250000
12030561:12112288 1 0.000000
12030562:12091182 1 0.000000
12030562:12103869 1 0.000000
12030562:12110168 1 455.366667
12030562:12112256 2 18.150000
12030562:12112287 9 10.283333
12030564:12092307 1 240.300000
12030564:12103428 1 0.000000
12030564:12109717 10 8.900000
12030564:12111278 2 2.100000
12030564:12112251 19 21.433333
12030566:12080035 15 1422.083333
12030566:12103916 1 0.000000
12030566:12105008 2 32.916667
12030569:12102739 10 2864.783333
12030569:12109345 1 17.200000
12030569:12111767 1 1.516667
12030569:12111957 11 19.416667
12030569:12112080 1 0.000000
12030570:12102613 2 196.300000
12030570:12103545 1 0.000000
12030570:12108745 1 43.683333
12030570:12109667 11 58.633333
12030570:12111956 8 72.350000
